gamma_result,ref,TiDE_pred,LP
2395.8367,2441.9456,2403.7703,527.49005
2382.6155,2428.8845,2393.1174,527.40717
2415.5413,2422.9614,2384.5378,527.4026
2408.0566,2422.7078,2425.1484,527.3616
2429.377,2411.003,2416.3186,527.3993
2400.09,2407.765,2424.8235,527.4966
2381.3052,2408.148,2393.9731,527.7291
2421.1816,2408.9565,2391.0022,527.9759
2460.286,2416.4043,2442.6858,528.17975
2427.2314,2432.3755,2477.559,528.49304
2438.0708,2437.3142,2441.539,529.9282
2418.3882,2447.0508,2448.961,532.33234
2432.3882,2456.747,2463.8306,535.80347
2452.6702,2456.2456,2510.837,537.48926
2527.1787,2461.718,2515.2097,537.68164
2485.4678,2457.5132,2568.7625,537.30493
2553.9148,2446.1157,2480.0115,537.1135
2497.7285,2434.1428,2535.959,537.8673
2523.327,2425.7012,2473.344,537.89795
2473.7744,2432.518,2522.5735,537.6775
2520.1277,2445.964,2456.5222,537.4172
2472.2666,2466.1663,2519.4006,537.74005
2539.9233,2479.3938,2442.543,538.15
2490.4746,2481.9294,2535.1519,538.07745
2520.478,2487.4907,2462.8428,537.73975
2487.2092,2478.1194,2504.923,537.3577
2557.5867,2479.2664,2449.9556,536.9554
2496.1987,2477.6821,2565.5132,537.33575
2549.3503,2466.7126,2472.8367,537.1454
2494.6921,2466.2544,2543.7207,537.1577
2537.5999,2458.704,2480.2798,537.2644
2497.684,2456.4058,2550.5066,538.47833
2565.051,2460.9495,2489.685,537.92126
2504.2263,2462.425,2588.8735,537.7307
2567.4973,2462.4336,2497.0864,537.4526
2505.0576,2462.378,2572.6536,538.10114
2552.2896,2467.6868,2498.487,538.7975
2511.8208,2471.3787,2583.4607,540.3663
2587.19,2488.0217,2525.8884,541.4798
2544.279,2504.1611,2625.9646,541.7239
2585.1072,2513.319,2556.117,541.3458
2533.1223,2515.2676,2616.5793,541.84467
2573.5498,2516.5657,2541.837,542.55524
2539.2048,2512.8176,2623.3706,543.10504
2589.992,2515.7683,2571.3328,543.814
2566.0398,2522.4607,2649.5273,544.3866
2592.3298,2521.8616,2600.1692,544.1173
2556.8677,2521.45,2629.681,543.33014
2609.9602,2520.7622,2559.1016,542.89075
2570.1536,2518.0476,2672.8228,542.1963
2619.6045,2517.2517,2575.74,541.94196
2565.5637,2512.351,2637.5679,541.134
2555.2146,2509.9333,2528.238,540.98627
2522.4956,2504.434,2538.6052,540.683
2569.1086,2497.6194,2515.5127,540.3338
2506.223,2492.492,2642.5688,539.50385
2533.9634,2464.1963,2495.6184,538.8372
2455.9607,2441.1028,2494.6907,537.83264
2415.473,2207.894,2300.1538,536.89734
2358.11,1858.8933,2270.3062,535.2452
1461.2936,1476.8383,2278.5603,533.6439
400.0,1275.1682,1315.5642,534.9223
400.0,1360.8392,1134.1866,537.5474
1263.0337,1653.039,1323.8625,540.30743
1853.201,2009.9562,2372.3303,538.03265
2228.8337,2277.4744,2909.2568,536.267
2515.9407,2491.0906,2687.5718,536.68396
2731.6501,2667.1375,2579.8567,538.2588
2896.2834,2825.2231,2891.077,537.8118
2977.1174,2917.8408,3061.0479,537.06116
