train_loss,val_loss
0.020834702998399734,0.027149194851517677
0.023865601047873497,0.021077075973153114
0.024800360202789307,0.019431965425610542
0.02443751133978367,0.01891457848250866
0.019107548519968987,0.01857919432222843
0.022355372086167336,0.02008223906159401
0.018325356766581535,0.01783459447324276
0.021295947954058647,0.018492868170142174
0.02067769505083561,0.018299352377653122
0.017803162336349487,0.018117079511284828
0.019903581589460373,0.01762680895626545
0.01703570783138275,0.01776454597711563
0.018158337101340294,0.017212307080626488
0.02420942485332489,0.017282433807849884
0.021417561918497086,0.018095258623361588
0.01668584533035755,0.017679836601018906
0.02260574884712696,0.018366171047091484
0.01837555691599846,0.017178557813167572
0.01371672935783863,0.0189198050647974
0.015314346179366112,0.017878379672765732
0.015719261020421982,0.01737695187330246
0.018017446622252464,0.017057593911886215
0.015458464622497559,0.017423013225197792
0.016581743955612183,0.018531901761889458
0.020078914240002632,0.01778326742351055
0.016145233064889908,0.016779214143753052
0.015841713175177574,0.016887666657567024
0.019198676571249962,0.016678549349308014
0.01607620343565941,0.016468685120344162
0.016746021807193756,0.018182694911956787
0.01438343059271574,0.01703524775803089
0.020507782697677612,0.016986729577183723
0.01978735439479351,0.016605399549007416
0.015821820124983788,0.016250483691692352
0.016242405399680138,0.016763420775532722
0.017855560407042503,0.016714008525013924
0.01670176349580288,0.016652239486575127
0.017400305718183517,0.01652909815311432
0.018755365163087845,0.017371173948049545
0.018273334950208664,0.01645263284444809
0.0158397164195776,0.016576070338487625
0.016054771840572357,0.016456864774227142
0.018319999799132347,0.016171589493751526
0.01821175031363964,0.016074102371931076
0.017368847504258156,0.016128921881318092
0.014267146587371826,0.016759231686592102
0.015451421961188316,0.016359945759177208
0.018339818343520164,0.015983043238520622
0.016925744712352753,0.017622584477066994
0.01304486021399498,0.016195986419916153
0.01496356725692749,0.015981940552592278
0.017273323610424995,0.01669706590473652
0.014492129907011986,0.01585659757256508
0.016915300861001015,0.016312213614583015
0.01428536418825388,0.016006460413336754
0.014192283153533936,0.015746619552373886
0.017517661675810814,0.015695614740252495
0.01915261708199978,0.016160978004336357
0.01253446377813816,0.01587049663066864
0.014625640586018562,0.015751788392663002
0.015821438282728195,0.016018111258745193
0.014830909669399261,0.016052959486842155
0.015128723345696926,0.015745067968964577
0.020469242706894875,0.015824707224965096
0.0174772497266531,0.015959806740283966
0.012324446812272072,0.015573044307529926
0.020406730473041534,0.015981532633304596
0.013508861884474754,0.01583889313042164
0.014655107632279396,0.01579272747039795
0.016346251592040062,0.016365068033337593
0.01397770270705223,0.015818558633327484
0.018727239221334457,0.01544717513024807
0.015277000144124031,0.015287346206605434
0.015046662651002407,0.01562471129000187
0.01304978970438242,0.015712974593043327
0.015377644449472427,0.0155485263094306
0.013878852128982544,0.015427027828991413
0.014720709063112736,0.015759453177452087
0.01434536837041378,0.016222499310970306
0.014335942454636097,0.01579008437693119
0.018926192075014114,0.015281586907804012
0.014447362162172794,0.015189767815172672
0.013304420746862888,0.01566903479397297
0.015618315897881985,0.01541163120418787
0.024017617106437683,0.015620912425220013
0.018725112080574036,0.01518337894231081
0.015470881015062332,0.01564360409975052
0.01541382260620594,0.015408042818307877
0.018894894048571587,0.015413090586662292
0.012865759432315826,0.015215201303362846
0.017693476751446724,0.015001436695456505
0.014544968493282795,0.015319958329200745
0.011576767079532146,0.014997953549027443
0.014930611476302147,0.015108410269021988
0.013033931143581867,0.01532833557575941
0.013763923197984695,0.015379940159618855
0.013447319157421589,0.015385393984615803
0.01542671024799347,0.014921912923455238
0.01966475136578083,0.015782197937369347
0.011672302149236202,0.014988577924668789
0.01538781076669693,0.01476612500846386
0.013161374256014824,0.01503917295485735
0.014048491604626179,0.01486862264573574
0.015712792053818703,0.01501465868204832
0.018825646489858627,0.014747262001037598
0.014262896031141281,0.014572018757462502
0.020363684743642807,0.014383153058588505
0.016186870634555817,0.01426009088754654
0.011609559878706932,0.014027558267116547
0.011593017727136612,0.014204813167452812
0.01288034301251173,0.013874059543013573
0.013480317778885365,0.013931378722190857
0.01292853057384491,0.014155058190226555
0.015811335295438766,0.01387698668986559
0.01674593985080719,0.014405793510377407
0.01545683667063713,0.0141544034704566
0.014171685092151165,0.014058646745979786
0.016212942078709602,0.013534994795918465
0.01405466441065073,0.013710345141589642
0.013211578130722046,0.013610761612653732
0.012501821853220463,0.013538208790123463
0.013446114957332611,0.01340568345040083
0.01354197971522808,0.01356529165059328
0.015275252982974052,0.01434621773660183
0.015049021691083908,0.013465065509080887
0.015669824555516243,0.013420183211565018
0.011493212543427944,0.01340823620557785
0.01249745488166809,0.013448374345898628
