gamma_result,ref,LP
3169.2668,3190.463,541.02423
3191.373,3196.5044,540.9565
3181.3794,3188.7231,540.8965
3155.0808,3179.964,540.97156
3168.298,3188.5034,541.1456
3195.1277,3191.3284,541.17395
3210.4277,3191.5693,541.06616
3229.4216,3197.6824,540.987
3211.9736,3186.797,540.94867
3166.62,3177.1367,541.0044
3167.758,3181.6064,541.16516
3193.8557,3184.6924,541.2109
3210.121,3200.4766,541.1168
3230.0176,3213.6895,541.0444
3219.2761,3200.6077,540.95996
3181.6736,3190.349,540.9124
3183.5183,3195.5234,540.8559
3206.472,3196.953,540.71313
3213.1438,3202.082,540.4685
3226.07,3208.427,540.3194
3217.1606,3196.888,540.3182
3181.4307,3190.1042,540.40155
3181.5403,3196.686,540.5789
3202.7385,3197.2744,540.7578
3210.53,3216.2756,540.88495
3224.2485,3228.3762,541.0207
3215.346,3204.7676,541.1954
3180.4868,3191.5896,541.3336
3181.133,3195.8127,541.566
3202.2974,3196.7913,541.76544
3211.5396,3219.7131,541.8984
3228.8992,3235.2058,542.03937
3230.1428,3211.5566,542.14197
3203.0842,3195.2253,542.2455
3201.0579,3211.2478,542.41113
3222.6929,3219.5188,542.51404
3242.354,3230.8494,542.4245
3251.5212,3241.0225,542.30225
3230.4573,3214.251,542.1628
3202.8367,3195.913,542.1112
3211.8386,3214.5305,542.0527
3237.6274,3224.7573,541.9051
3252.783,3231.6223,541.61505
3254.9956,3239.344,541.3388
3229.1953,3214.8381,541.11597
3198.8171,3197.8782,541.02655
3207.3003,3212.7246,540.95447
3227.9248,3219.8594,540.7768
3233.198,3230.0332,540.5436
3239.2407,3239.794,540.3684
3241.0764,3228.5767,540.2455
3226.294,3218.783,540.09863
3217.9558,3225.9229,539.94775
3227.2998,3230.7825,539.8016
3221.969,3212.9133,539.6123
3192.643,3203.597,539.3568
3171.7717,3211.6543,539.3028
3159.5752,3212.3284,539.23627
3147.9324,3210.3965,539.1032
3137.201,3203.2598,538.77356
3102.725,3168.3188,538.7041
3052.8987,3144.244,538.7687
3049.844,3145.6316,539.10144
3127.372,3163.3567,539.35266
3226.5767,3207.3562,539.35376
3252.6885,3235.9465,539.037
3223.3687,3227.2798,538.97107
3201.9668,3212.2546,539.34174
3204.824,3198.6255,539.7332
3209.1653,3189.5708,539.87134
3224.7322,3208.7158,539.8898
3234.768,3223.3606,539.9714
3216.633,3216.505,540.19183
3202.3481,3211.753,540.5278
3210.3005,3219.831,540.8308
3228.759,3225.075,540.9723
3245.9504,3239.5076,541.02435
3258.455,3251.3982,541.1146
3214.3699,3234.1045,541.2418
3168.7578,3223.8245,541.57806
3180.9995,3229.0977,541.9702
3201.0476,3225.5693,542.1392
3214.6484,3229.0354,542.1495
3229.737,3236.6245,542.23114
3220.0605,3229.4988,542.3829
3197.27,3223.8647,542.561
3200.8325,3228.2073,542.7453
3213.6577,3226.373,542.8431
3220.8345,3227.3142,542.88367
3229.1133,3233.3147,542.97406
3216.1133,3227.3137,543.07043
3193.763,3221.928,543.1766
3201.6199,3226.1821,543.30554
3221.6191,3224.3816,543.3658
3243.0947,3225.5542,543.33746
3257.6785,3231.4253,543.2692
3220.958,3225.3193,543.2088
3181.3867,3220.3555,543.3269
3194.2356,3225.0215,543.5499
3212.3225,3223.3647,543.6052
3220.373,3224.3972,543.5461
3231.5554,3230.1863,543.5584
3218.4238,3224.3254,543.61523
3194.161,3219.0059,543.70306
3199.265,3220.604,543.81396
3212.5642,3217.7861,543.8557
3219.56,3221.037,543.85394
3226.7483,3225.7698,543.88727
3216.118,3218.905,543.9273
3197.835,3215.949,543.9811
3193.442,3222.5583,544.05664
3194.353,3220.9958,544.1144
3200.2595,3221.6814,544.16003
3215.0676,3225.8848,544.2078
3207.1375,3217.6526,544.2173
3188.154,3213.3054,544.26624
3198.932,3222.2605,544.3895
3212.758,3223.7422,544.4615
3209.5964,3231.1719,544.4187
3211.846,3194.5244,544.48047
3196.546,3175.5503,544.5868
3153.1135,3209.9275,544.7472
3143.461,3220.4167,545.01514
3164.746,3222.1719,545.2807
3193.4165,3230.935,545.4335
3217.6707,3239.8545,545.49677
3208.4954,3238.5195,545.56995
3194.1738,3236.11,545.75336
3206.1892,3242.6558,545.9522
3224.144,3201.2427,546.04926
3245.612,3211.6284,546.0489
3261.3035,3264.4153,546.0039
3259.1897,3237.8909,545.9526
3247.2107,3222.1672,545.9151
3248.4683,3226.9956,545.871
3254.4053,3225.8682,545.7772
3259.9583,3232.0205,545.64905
3268.1133,3194.4536,545.5104
3252.6365,3193.6416,545.3507
3233.3064,3232.4976,545.238
3242.9924,3235.8643,545.151
3253.0854,3198.2756,544.9583
3253.771,3210.941,544.7176
3258.856,3263.0916,544.5101
3244.2007,3238.4875,544.30634
3226.5378,3219.1125,544.1311
3238.5703,3218.5369,543.964
3248.786,3218.952,543.6938
3250.025,3224.7795,543.40283
3254.982,3229.0144,543.16327
3246.1282,3216.6033,542.9426
3234.3809,3208.8567,542.73303
3243.7383,3216.7087,542.4956
3249.6914,3219.7222,542.1986
3246.2908,3223.9517,541.9015
3249.3384,3227.95,541.66986
3233.7915,3217.495,541.43756
3215.8533,3212.4458,541.2427
3228.0781,3216.6821,541.0813
3238.5369,3217.2178,540.8749
3240.0486,3222.0186,540.3741
3243.6868,3224.724,540.1958
3205.9673,3212.134,539.9957
3171.4797,3204.046,539.9352
3172.938,3207.1628,539.955
3178.7637,3160.3306,539.9669
3181.1614,3173.623,539.9695
3193.0107,3194.2036,539.9869
3208.8293,3204.009,539.9751
3203.9055,3202.173,539.84216
3204.7222,3207.259,539.6814
3215.2102,3213.2903,539.5649
3227.4546,3219.1406,539.4905
3233.5745,3223.191,539.39636
3227.0764,3213.448,539.29626
3220.1658,3210.7722,539.256
3230.7253,3218.2764,539.2549
3233.437,3209.7686,539.1963
3214.7976,3200.4136,539.1157
3211.3413,3208.6072,538.9946
3207.3694,3215.9639,538.896
3197.1157,3221.2993,538.71454
3212.392,3219.9963,538.61255
3220.377,3218.022,538.4701
3196.4553,3223.7036,538.40137
3188.001,3221.8545,538.60175
3173.1504,3211.2449,538.78546
3155.1055,3248.5664,538.9161
3162.864,3233.27,539.05206
3173.7632,3180.431,539.20056
3183.4802,3196.8833,539.31683
3193.3574,3199.8984,539.44336
3181.1692,3194.736,539.60065
3164.7842,3240.554,539.86163
3180.3398,3228.9778,540.151
3204.926,3185.4922,540.3086
3225.027,3206.4072,540.29565
3232.9163,3215.1104,540.2456
3228.1338,3209.7722,540.24225
3214.4905,3194.7356,540.28925
3199.4236,3190.4639,540.363
3204.04,3189.6377,540.46295
3229.4934,3187.7808,540.57623
3245.4363,3204.7915,540.57446
3240.365,3219.4111,540.5491
3221.6245,3215.9475,540.56494
3205.4717,3216.3206,540.59766
3202.0786,3219.1226,540.61896
3178.54,3197.3872,540.6096
3155.001,3227.5244,540.61633
3175.9927,3220.9758,540.58325
3188.4592,3169.2432,540.44855
3162.355,3176.1865,540.28467
3125.9695,3164.878,540.11523
3079.931,3128.1697,540.0965
3049.1182,3158.6655,540.1697
3059.9463,3172.5042,540.2495
3141.3914,3214.9553,540.3884
3244.4604,3245.0515,540.2826
3264.0771,3218.0103,539.8698
3232.696,3223.2288,539.6892
3212.1304,3206.7795,539.93225
3207.2166,3205.5554,540.181
3196.347,3214.539,540.1873
3211.4077,3224.0913,540.1481
3221.5874,3223.5725,540.0928
3187.3801,3203.4336,540.0617
3165.662,3192.7266,540.24365
3159.6648,3195.0598,540.46246
3166.9788,3232.4792,540.61487
3188.496,3234.5444,540.6717
3199.589,3192.7668,540.6783
3173.5051,3176.624,540.7311
3147.2297,3173.269,540.94763
3154.3384,3178.4163,541.202
3162.8296,3162.1394,541.34216
3172.835,3173.7617,541.42316
3188.9634,3204.671,541.5564
3172.5752,3195.179,541.6779
3147.5322,3216.9934,541.8708
3152.0962,3216.4175,542.11743
3158.6218,3181.0464,542.2608
3172.2214,3190.9758,542.3512
3191.554,3204.0557,542.4455
3173.0315,3196.1895,542.5036
3147.354,3177.411,542.66956
3152.6736,3188.354,542.92957
3159.2883,3208.1997,543.09607
3172.8643,3218.5166,543.18506
3192.6614,3215.7625,543.2468
3174.8303,3192.186,543.2583
3148.9824,3216.5547,543.38654
3153.7612,3216.6167,543.5953
3160.021,3179.2788,543.7208
3167.9846,3189.4182,543.79755
3181.201,3181.3115,543.8609
3162.2878,3153.742,543.93604
3140.0776,3148.0078,544.12476
3143.114,3165.5986,544.3947
3159.4426,3191.5737,544.60596
3196.8657,3207.1748,544.7371
3222.9075,3196.6777,544.7357
3200.6812,3172.231,544.73895
3177.8308,3203.0889,544.90753
3196.7942,3210.1345,545.13605
3210.4734,3182.4717,545.1463
3219.792,3201.196,545.05505
3229.0532,3218.1394,545.0302
3196.8972,3205.0046,545.08386
3165.764,3192.2598,545.2873
3186.9602,3202.8706,545.53876
3211.0356,3205.1917,545.59436
3226.4875,3214.7825,545.4837
3236.1335,3219.708,545.48096
3218.2283,3197.9055,545.5559
3208.5742,3177.5393,545.7046
3219.7476,3188.2124,545.81116
3221.4446,3208.5688,545.8292
3229.0735,3221.0417,545.8758
3238.5422,3225.3237,545.9603
3220.541,3216.8174,546.03986
3209.1946,3218.6592,546.1651
3218.7563,3220.6853,546.2777
3220.2192,3211.0603,546.3245
3228.573,3216.7432,546.3889
3238.1553,3225.1738,546.4715
3204.0234,3206.4624,546.5445
3176.3362,3199.6794,546.7571
3195.3606,3208.3108,547.0064
3211.3167,3206.5696,547.108
3225.8296,3216.518,547.1345
3238.195,3225.1304,547.1819
3205.1038,3216.6948,547.2596
3177.6082,3219.1553,547.4843
3202.7078,3230.0662,547.71594
3221.999,3231.0747,547.7693
3233.0176,3231.1694,547.72144
3256.133,3248.7544,547.71497
3265.6616,3252.7573,547.6926
3256.8125,3236.3562,547.60406
3249.6052,3233.5264,547.5149
3242.5508,3232.4124,547.4603
3238.2947,3235.661,547.4164
3250.9827,3259.2292,547.38104
3260.498,3263.1553,547.2156
3256.476,3254.6008,546.9142
3261.5286,3254.0562,546.616
3255.8132,3257.1477,546.3409
3234.9492,3261.4902,546.07733
3241.4358,3254.9866,545.9203
3249.845,3225.984,545.68384
3232.91,3207.0063,545.3735
3221.4417,3218.421,545.18256
3221.5774,3224.5798,545.084
3221.3975,3228.82,544.96875
3232.5562,3238.0747,544.7987
3208.0525,3222.6282,544.5782
3178.4226,3209.4956,544.47205
3206.1238,3217.0337,544.4899
3222.4873,3218.897,544.3131
3215.6702,3223.83,544.21423
3226.3494,3229.7522,544.5132
3224.4004,3220.4966,547.06134
3210.6707,3210.4338,549.34155
3216.6392,3213.1353,549.9298
3230.0337,3216.7397,550.7973
3255.1858,3222.739,551.9513
3277.2524,3229.4663,553.5439
3287.427,3221.375,554.53156
3286.0837,3213.8894,555.78174
3295.878,3217.4963,556.45276
3303.9062,3220.1968,556.49084
3310.4153,3227.1516,556.10474
3318.9158,3232.0122,555.09485
3312.4895,3220.683,553.9841
3301.5474,3210.531,552.99164
3300.8884,3213.7986,551.02563
3294.2583,3219.0732,549.0192
3288.6372,3225.5835,547.2134
3284.6772,3230.5776,545.9565
3233.8323,3223.42,544.98303
3197.358,3214.8164,544.7178
3215.3823,3216.6702,544.8923
3239.2212,3228.6594,544.9681
3261.0288,3244.1943,545.08
3271.6824,3262.566,544.29
3248.979,3264.6238,543.8281
3227.361,3261.226,543.8538
3221.9683,3271.742,544.36816
3221.8516,3277.8044,545.4258
3231.525,3278.2883,546.6201
3239.3103,3276.4102,547.71564
3203.659,3269.8481,548.42694
3184.5574,3268.9727,549.407
3223.1868,3275.3845,550.97565
3251.923,3279.1743,553.3161
3258.811,3285.088,555.4235
3266.7559,3293.3865,557.2261
3249.2126,3287.297,558.964
3231.701,3281.5723,559.95355
3250.9036,3286.6372,561.1508
3281.304,3290.4014,562.9028
3272.191,3273.0247,564.0769
3254.3381,3250.2166,565.025
3253.515,3237.6294,566.0774
3240.974,3219.1606,566.79346
3216.6829,3208.1697,566.9216
3186.6235,3189.7354,566.7297
3146.354,3148.7925,566.2348
3106.5703,3112.431,565.0133
2925.3108,2884.657,563.09845
1615.6824,2321.6267,561.4733
438.91504,1766.2404,560.905
587.62665,1497.0637,559.9618
1302.1741,1549.3071,559.3215
1996.6388,1953.45,556.0278
2323.0698,2259.7576,551.5501
2589.6877,2486.7153,552.8974
2806.9326,2741.2766,556.5397
2966.1367,2908.7163,556.54205
3035.9521,3013.7163,555.0505
3108.9668,3079.9229,553.65106
3205.7131,3149.5046,554.12286
3250.4265,3187.456,554.3807
3276.007,3230.8557,553.7229
3284.964,3263.6643,552.9899
3259.548,3273.042,552.5342
3257.4368,3283.447,552.672
3284.2722,3304.3755,553.51874
3290.3008,3310.9192,553.8646
3310.3784,3332.895,553.4199
3330.236,3349.596,552.74646
3306.6553,3348.3196,552.539
3300.3433,3341.7134,553.20264
3333.2563,3346.6807,554.0848
3352.279,3349.7502,554.29913
3370.7327,3362.8716,554.1792
3388.252,3375.621,554.19403
3378.4314,3370.4592,554.69293
3376.269,3381.2043,555.553
3391.5693,3390.533,556.2504
3396.3867,3404.781,556.57135
3407.6555,3421.82,556.63
3424.77,3435.6897,556.7086
3415.0354,3431.7405,557.0365
3399.6084,3417.0662,557.5405
3408.1953,3422.2644,557.9726
3413.7695,3433.3542,558.0408
3420.0347,3436.9946,557.8698
3434.4233,3431.0005,557.5875
3420.3972,3421.5151,557.4886
3401.4368,3422.9883,557.6804
3410.5867,3433.2751,557.7973
3414.1885,3441.7834,557.50757
3409.5183,3440.9019,556.9733
3413.0933,3417.1807,556.44116
3406.2126,3398.336,556.40326
3395.1824,3379.063,556.41425
3402.6382,3375.6047,556.15607
3411.5576,3377.717,555.8377
3413.5027,3379.2783,555.7167
3415.7366,3382.2048,555.72565
3405.5898,3374.951,555.65045
3393.2634,3385.5342,555.5558
3397.938,3399.4543,555.5398
3405.4517,3419.831,555.592
3405.0645,3428.4907,555.63464
3406.346,3410.373,555.7084
3398.2026,3395.8457,555.83826
3385.8953,3403.1821,556.0265
3394.6414,3416.9502,556.23944
3411.2046,3431.205,556.41
3415.596,3435.2473,556.5094
3416.6677,3438.8472,556.6196
3406.9758,3432.6372,556.79114
3392.6313,3418.3047,556.9955
3402.0078,3424.7817,557.21655
3413.1567,3435.8218,557.3423
3411.7932,3436.2803,557.4061
3413.435,3434.6025,557.5289
3404.6973,3426.582,557.67737
3391.612,3415.5916,557.8556
3401.1218,3420.043,558.0582
3412.265,3428.5635,558.17175
3415.3027,3432.0933,558.2407
3416.4915,3437.4846,558.346
3407.6624,3432.3816,558.48236
3399.344,3422.6995,558.6594
3405.756,3425.0254,558.84503
3418.2922,3431.6057,558.97064
3427.067,3437.9963,559.04987
3432.0781,3449.7615,559.1287
3420.0706,3444.6921,559.2215
3407.9365,3430.2969,559.3954
3415.5447,3432.393,559.6227
3415.6265,3435.3555,559.7766
3415.6448,3438.1282,559.95544
3423.7935,3451.9832,560.17145
3424.3154,3455.857,560.31384
3421.6572,3448.8962,560.4093
3422.4485,3448.042,560.50385
3423.4912,3447.069,560.6162
3430.7434,3444.2278,560.74634
3441.8684,3448.023,560.8584
3434.9697,3444.0925,560.8778
3420.0764,3432.311,560.94446
3418.7693,3434.5857,561.08575
3420.9553,3442.9482,561.16956
3427.773,3442.1965,561.1473
3439.4343,3448.6787,561.0619
3433.893,3451.5422,560.94464
3427.273,3441.382,560.8472
3431.292,3440.759,560.78577
3425.5417,3443.264,560.7116
3422.3286,3444.3088,560.7094
3424.3179,3452.24,560.7481
3410.3577,3451.7927,560.8296
3398.4812,3445.503,560.9619
3406.3845,3446.2632,561.1456
3413.1074,3448.0557,561.22974
3411.4111,3443.8362,561.24005
3410.2642,3448.3528,561.26526
3404.6213,3449.7769,561.2955
3398.7683,3439.1677,561.2993
3405.2175,3440.3647,561.3134
3411.4658,3447.35,561.322
3410.3643,3451.0671,561.3578
3411.6523,3460.8716,561.42957
3415.468,3456.592,561.53485
3419.86,3439.948,561.63086
3424.0945,3439.372,561.6316
3420.3032,3449.345,561.6623
3418.92,3453.3887,561.7485
3428.8213,3455.5144,561.8755
3431.6184,3452.5103,561.87897
3442.7764,3441.8943,561.8511
3449.4475,3440.2136,561.7756
3432.662,3447.2185,561.657
3421.7263,3451.0737,561.7293
3423.4211,3455.7449,561.87354
3425.141,3455.6196,561.9433
3443.8833,3451.9146,561.9507
3458.7969,3451.5112,561.83093
3451.205,3448.0095,561.7367
3445.7412,3444.6194,561.8098
3450.6057,3449.0767,561.9705
3452.569,3453.9739,562.0756
3441.092,3455.5862,562.1591
3433.299,3455.815,562.2857
3435.651,3451.3013,562.42206
3412.4907,3443.0403,562.50464
3394.7454,3442.782,562.6306
3405.6672,3444.3315,562.7826
3395.2615,3430.9092,562.8436
3375.009,3420.664,562.8954
3345.1445,3404.7505,562.9282
3291.4475,3379.9111,563.02515
3267.9702,3371.1663,563.22925
3312.3772,3374.3032,563.45166
3423.9768,3447.2776,563.51447
3525.2927,3487.8625,563.2919
3552.2576,3484.9502,562.91223
3524.057,3506.5962,562.69556
3498.1233,3503.3809,562.8091
3483.9375,3495.6946,562.9736
3465.55,3503.8445,562.9878
3464.9326,3511.5652,563.016
3467.6619,3504.7183,563.0791
3463.2803,3496.9172,563.1234
3462.6208,3477.2773,563.1321
3469.647,3464.914,563.0834
3472.7456,3464.0115,563.0
3469.6714,3465.1328,562.9462
3454.6,3463.3237,562.94147
3430.5586,3455.7922,562.991
3417.2834,3446.761,563.07086
3420.3247,3444.0593,563.124
3421.6826,3445.0256,563.1279
3425.672,3443.8203,563.18384
3428.675,3445.5005,563.2887
3416.9858,3442.2073,563.3663
3408.631,3441.8843,563.45435
3416.046,3443.5474,563.5729
3416.7336,3441.8608,563.6412
3412.4548,3442.818,563.7486
3407.731,3446.1804,563.94434
3391.2563,3445.1746,564.1472
3385.3752,3440.5925,564.3673
3400.484,3441.9255,564.56525
3410.1772,3447.2004,564.65283
3412.236,3450.2754,564.72546
3410.3442,3445.4497,564.8852
3397.1545,3438.1687,565.0763
3393.0417,3440.9502,565.2872
3407.9016,3442.5217,565.46185
3432.657,3440.7434,565.5305
3452.4126,3441.6008,565.4866
3462.6558,3446.8113,565.391
3453.7803,3448.1208,565.2844
3426.0369,3447.874,565.2321
3410.9019,3448.6948,565.3291
3411.304,3440.8586,565.4758
3420.0208,3438.6228,565.54926
3425.29,3446.875,565.5204
3408.0684,3445.7986,565.46497
3399.8074,3440.5974,565.5469
3409.3665,3438.1099,565.6565
3410.7698,3435.735,565.63934
3417.7214,3437.075,565.6129
3423.7842,3436.4102,565.574
3417.5747,3432.0806,565.5499
3415.422,3433.7173,565.5449
3415.1965,3440.3838,565.51514
3411.6228,3443.6475,565.4833
3410.4543,3447.7405,565.4752
3408.0745,3447.9053,565.4877
3405.3347,3440.2068,565.511
3410.9912,3438.8633,565.52576
3418.5654,3441.0583,565.5337
3424.121,3438.7065,565.5415
3432.4343,3438.9875,565.56915
3437.6418,3446.08,565.5844
3427.4116,3445.0068,565.5692
3415.7476,3441.0588,565.57227
3412.4163,3443.1814,565.59406
3408.1194,3442.2795,565.59
3411.1604,3442.163,565.57855
3413.8293,3441.229,565.5442
3408.371,3434.8147,565.49854
3407.9668,3432.694,565.46765
3408.8506,3433.019,565.43726
3405.2188,3434.166,565.39636
3405.8345,3440.087,565.416
3407.4243,3445.2083,565.42316
3400.3281,3440.532,565.4136
3388.7688,3437.6492,565.44135
3394.0837,3439.619,565.53235
3409.9846,3435.074,565.57153
3417.0085,3436.2776,565.5269
3413.4016,3440.3196,565.498
3399.5151,3435.2588,565.5585
3390.2444,3433.072,565.70294
3397.629,3434.0605,565.84424
3403.743,3433.8354,565.89496
3404.5127,3438.1306,565.94415
3405.0706,3435.561,566.06616
3405.281,3427.7144,566.23206
3432.2324,3429.9553,566.3641
3457.797,3432.6729,566.3502
3460.9204,3433.1194,566.2526
3467.5017,3437.9553,566.2539
3466.642,3441.2764,566.3188
3450.7231,3438.4443,566.39825
3449.876,3433.628,566.48035
3464.273,3431.2178,566.5392
3470.1775,3431.497,566.58655
3489.9758,3434.9148,566.6692
3522.2954,3438.8145,566.7645
3513.5737,3435.8054,566.7263
3485.7627,3436.2656,566.74664
3475.404,3439.6218,566.91693
3472.349,3453.083,567.14685
3486.9187,3472.339,567.3542
3506.5566,3492.8728,567.43164
3495.2783,3493.5688,567.4415
3478.2693,3482.7708,567.45233
3476.904,3478.9287,567.51935
3472.4333,3481.1711,567.5258
3489.873,3494.7505,567.4586
3524.74,3513.0967,567.41473
3516.5598,3507.8726,567.3469
3492.8804,3494.0305,567.3754
3484.7139,3490.3918,567.4928
3478.4333,3488.8267,567.5319
3494.855,3497.729,567.5133
3518.6245,3513.2236,567.47
3506.8008,3510.0442,567.4551
3481.132,3499.4795,567.47955
3469.609,3496.5005,567.5039
3464.62,3494.5105,567.5004
3478.2854,3499.1501,567.41235
3497.7283,3509.9314,567.2409
3489.2861,3506.6125,567.0411
3473.3948,3499.7708,566.8732
3465.5422,3500.214,566.76965
3462.3335,3498.5518,566.6105
3482.4792,3504.8347,566.41473
3508.4053,3519.4656,566.1543
3503.269,3518.5835,565.8416
3479.8892,3508.092,565.6027
3466.4587,3501.15,565.48425
3464.6775,3489.4207,565.2937
3480.0227,3489.6306,564.9563
3503.6848,3497.2815,564.57196
3495.3848,3491.5625,564.087
3478.0195,3467.692,563.73926
3472.669,3457.0432,563.6053
3465.4363,3449.4922,563.4698
3481.5898,3449.1133,563.3874
3505.4595,3465.9653,563.31665
3497.6501,3466.2659,563.2381
3476.7222,3472.3103,563.2654
3462.598,3481.4756,563.3579
3458.8865,3482.3223,563.4413
3432.0176,3481.7803,563.4584
3417.1958,3486.0264,563.57544
3430.3096,3486.5156,563.76544
3410.1885,3476.6511,563.8999
3389.7197,3466.447,564.02155
3364.4155,3444.8325,564.1013
3315.705,3422.3381,564.2306
3294.8872,3411.6553,564.5047
3340.287,3363.095,564.8697
3449.8105,3431.1208,565.09705
3542.1748,3523.0356,565.0173
3565.747,3524.1345,564.74963
3540.0884,3545.4907,564.75757
3517.8982,3540.2825,565.1167
3510.438,3525.1084,565.5099
3502.442,3513.154,565.6233
3519.538,3516.632,565.66
3535.2698,3530.2046,565.6517
3514.7588,3528.1936,565.6223
3481.5657,3513.1968,565.74207
3468.7922,3504.9226,566.0188
3467.8179,3498.4656,566.24677
3483.9868,3492.963,566.385
3507.3928,3487.949,566.4505
3493.972,3483.479,566.4449
3465.9197,3486.8967,566.57007
3458.4011,3488.2205,566.8518
3457.7883,3484.332,567.07874
3463.292,3491.7524,567.22046
3461.969,3501.6138,567.3587
3439.364,3496.2422,567.5709
3432.0024,3490.8267,567.9069
3445.735,3492.417,568.1889
3450.007,3489.833,568.30347
3454.4634,3489.7273,568.4313
3460.4414,3492.1445,568.6659
3447.85,3481.3127,568.8984
3438.385,3475.9685,569.1356
3446.552,3480.911,569.3582
3452.7935,3482.3013,569.5144
3463.071,3483.5527,569.6779
3475.4172,3484.395,569.85266
3465.1772,3479.8433,569.9666
3452.4292,3483.208,570.0981
3453.5142,3487.0674,570.27246
3456.9863,3483.2173,570.4395
3484.8164,3481.9126,570.5913
3510.5664,3482.4248,570.5697
3496.934,3480.1194,570.4067
3486.213,3483.187,570.4037
3480.4863,3486.247,570.4695
3470.0122,3483.9646,570.52216
3480.1572,3484.647,570.6056
3487.6323,3485.4214,570.6017
3469.0447,3484.7964,570.5503
3454.3494,3486.8083,570.6139
3453.9753,3490.1042,570.7331
3453.831,3487.2747,570.7619
3464.4482,3486.007,570.7484
3473.7397,3484.8042,570.7174
3459.1401,3479.3347,570.676
3445.419,3480.281,570.7575
3447.7056,3481.8914,570.85803
3450.2817,3483.793,570.8304
3459.776,3485.7427,570.777
3470.6377,3486.8503,570.7167
3459.2227,3483.3154,570.66095
3446.792,3483.335,570.6615
3447.8228,3483.578,570.69366
3447.9915,3479.9128,570.6828
3457.9443,3479.8975,570.6605
3478.1301,3482.3706,570.63306
3479.3545,3482.2312,570.5645
3462.149,3485.1912,570.5067
3449.976,3483.7727,570.52344
3446.2112,3476.9358,570.57416
3456.2659,3480.7063,570.5909
3476.6545,3483.947,570.5418
3474.9272,3480.4229,570.4389
3455.2585,3479.955,570.3741
3447.9487,3481.7231,570.4038
3448.3936,3483.616,570.42926
3459.6846,3489.5564,570.3977
3480.0654,3488.1047,570.3088
3478.2395,3475.39,570.1796
3459.243,3471.2085,570.0918
3450.1682,3476.7869,570.0833
3448.496,3479.8704,570.10284
3458.9075,3483.3904,570.065
3478.9177,3472.4734,569.9564
3477.1685,3460.453,569.8093
3454.8167,3467.7751,569.71655
3441.6304,3475.861,569.76526
3441.9822,3480.4062,569.8398
3453.969,3481.0703,569.81714
3473.6655,3474.0261,569.7003
3472.3044,3469.0347,569.5613
3450.288,3476.054,569.4865
3439.0251,3476.3674,569.5034
3440.681,3471.2983,569.48804
3452.9492,3477.6956,569.4418
3463.352,3485.4678,569.34424
3446.5327,3483.9553,569.2742
3429.1345,3482.4072,569.33746
3437.9062,3481.7734,569.4097
3449.8745,3479.626,569.37024
3467.285,3480.5032,569.28253
3486.5352,3480.4905,569.20087
3482.1743,3476.0479,569.15265
3470.0872,3478.5703,569.16724
3465.8901,3479.5452,569.2191
3461.0771,3476.7764,569.2148
3481.6038,3478.9202,569.2331
3515.0898,3478.3936,569.24945
3503.705,3474.0396,569.1241
3471.6023,3478.4656,569.001
3458.6943,3482.354,568.9603
3453.1255,3479.0593,568.91785
3455.5427,3479.315,568.8132
3464.7776,3484.3147,568.81323
3461.1194,3486.2961,568.8959
3453.1846,3484.4883,568.9784
3455.9038,3480.7734,569.02
3454.9712,3478.0466,569.0014
3456.147,3481.4822,568.95874
3464.8574,3486.5938,568.9436
3460.047,3483.123,568.89825
3450.9587,3479.021,568.8236
3453.4683,3476.6274,568.75134
3450.8408,3475.5432,568.66833
3451.3594,3484.5896,568.62915
3472.6448,3495.999,568.63745
3485.5693,3495.476,568.6153
3491.874,3499.4849,568.53705
3487.619,3506.056,568.3751
3478.876,3495.9963,568.277
3482.7803,3490.519,568.22217
3480.752,3493.5266,568.08527
3468.1802,3488.6008,567.9235
3448.2275,3486.5117,567.8296
3440.5908,3486.2961,567.8323
3440.077,3479.89,567.8265
3444.6165,3479.7534,567.7767
3466.7285,3487.6277,567.7186
3473.7778,3488.611,567.60095
3467.2996,3484.5137,567.49384
3469.3518,3480.785,567.4812
3460.7605,3474.7705,567.4939
3453.8823,3474.8271,567.5728
3460.6016,3483.2085,567.7377
3462.3525,3481.618,567.92303
3453.1104,3476.632,568.1209
3446.619,3482.0288,568.3745
3453.8684,3461.9546,568.55115
3438.5105,3449.8423,568.6505
3422.0469,3466.7964,568.82404
3422.2092,3474.5588,569.04926
3407.717,3472.899,569.23065
3389.1018,3466.0498,569.3645
3354.8303,3433.7717,569.42096
3303.179,3404.391,569.44794
3297.1108,3411.3123,569.58563
3368.9844,3389.742,569.7745
3487.6362,3453.76,569.771
3572.6038,3524.1174,569.49896
3588.5703,3536.5706,569.1333
3553.5376,3557.1975,569.0615
3517.2964,3543.9976,569.2686
3508.5508,3540.8135,569.5242
3505.6853,3542.0413,569.5678
3488.3948,3539.227,569.5259
3481.457,3526.3552,569.66473
3481.8823,3515.267,569.87964
3480.1606,3511.8027,569.9745
3492.993,3511.2053,569.9774
3503.6082,3507.3564,569.9347
3512.0745,3503.8777,569.9187
3504.7268,3499.5884,569.9171
3478.7734,3494.6265,569.9574
3464.2246,3487.0588,570.079
3471.2576,3481.0164,570.2014
3481.132,3484.1753,570.2562
3482.5952,3487.3904,570.3096
3481.1692,3480.7148,570.4487
3465.4897,3473.1267,570.63055
3438.663,3472.0115,570.85785
