gamma_result,ref,LP
3481.6460527589634,3448.8713,559.4237
3465.9142523374903,3449.0278,555.45386
3428.101348967412,3446.7793,553.12964
3408.1385877370276,3445.0496,555.2214
3414.460737741974,3448.2043,560.1475
3432.212667223619,3446.8064,564.13525
3451.4381555549603,3443.7603,565.5814
3457.7232060374336,3445.0708,564.83545
3445.9988217109785,3443.2588,563.0966
3435.5198913764334,3445.7158,563.09216
3428.7104648727163,3454.1108,565.3993
3436.146723372417,3453.8296,568.5093
3456.459949015174,3450.4097,570.29407
3460.5143628814694,3447.982,569.29614
3448.407392266194,3444.6465,567.3916
3442.44710877169,3446.3804,567.17944
3436.5983705112667,3452.4297,568.43787
3437.917550566748,3452.9495,570.478
3454.9228634773044,3448.7043,571.8396
3461.261947062794,3446.3618,570.8334
3453.8980811371384,3444.5564,568.8281
3447.0751532209324,3445.6438,567.855
3437.980559659714,3451.4817,568.431
3439.765760253607,3453.3467,570.3502
3456.4763711776022,3453.8296,572.1126
3462.686958568324,3453.5654,571.79846
3457.6771268678167,3449.962,570.2818
3454.9647402277888,3448.0652,569.14417
3449.936895652641,3448.543,568.3955
3452.041910691446,3449.2966,568.3538
3463.6743085055386,3452.3313,568.4259
3460.6313171743186,3454.8945,567.38727
3445.425695179881,3453.4436,566.54205
3439.414768683996,3449.4277,567.0661
3447.4005053762166,3447.0417,568.0348
3426.6126652709595,3443.686,567.6158
3412.241157286311,3436.8457,568.9044
3429.9084912466737,3432.4978,571.4225
3427.880902297446,3417.8298,569.9838
3408.657762846061,3400.2876,566.6428
3367.788688895773,3387.9583,564.14124
3309.9444424799117,3377.1072,565.3125
3296.528937834823,3409.222,577.5034
3372.1865308404367,3431.0828,594.0325
3535.608098113564,3466.1138,605.60956
3679.7928270972416,3497.2292,600.9988
3703.92330094476,3494.1655,578.3466
3620.1302773226134,3501.1453,553.5609
3522.185711217628,3503.6125,539.30414
3461.1088856631422,3503.63,537.02484
3431.2796703047698,3504.2812,542.30255
3431.659406914972,3504.2412,551.23645
3442.816094343925,3490.9978,558.5148
3452.5429793469025,3480.9158,563.20233
3461.4168917942493,3470.6443,565.4473
3477.4503980538975,3465.0234,565.9202
3485.2252845908406,3463.6675,564.264
3475.9488153185976,3460.4624,561.26044
3451.4355539969947,3455.0425,558.7249
3420.917476989035,3449.9258,558.5613
3402.145702694542,3445.8933,561.6413
3411.445372418044,3443.94,566.7856
3420.522862308696,3445.2632,570.9604
3431.33896730125,3443.0137,573.75385
3457.9101110276556,3443.6924,575.30975
3466.3074204901523,3442.8772,573.5136
3447.8927430022395,3441.8726,570.5633
3435.0227360948347,3443.1826,570.0245
3438.176269066,3444.0208,571.16376
3444.4633683480074,3443.9963,571.9154
3453.924605525996,3443.3865,571.82336
3449.2236171412433,3443.55,570.59235
3438.3349122556265,3443.8965,569.9777
3439.281795225361,3446.1003,570.9657
3455.641388765308,3446.325,571.8666
3477.074111710628,3444.222,570.50745
3484.1037351448613,3443.2,566.39606
3461.9079883251734,3440.3452,561.06805
3424.7357895501973,3440.8467,558.5122
3408.8462770745655,3442.0613,560.6541
3410.5358325711677,3443.7773,564.95544
3420.536880733061,3444.8608,569.1887
3428.4679681303724,3447.3428,572.50714
3433.4884430080187,3448.408,574.9894
3444.0090404557486,3444.3662,576.3653
3452.8975275782354,3443.659,576.368
3450.0879851263057,3443.867,575.30743
3450.255399918655,3442.2107,574.38654
3471.967654558656,3443.7363,573.63055
3484.0493470181345,3441.9543,569.9959
3481.68286034791,3438.1663,564.4123
3475.7289321576127,3437.5925,559.0401
3460.2572522643295,3436.0728,554.2031
3439.114853054347,3434.578,551.071
3408.1353313837353,3435.0637,550.58325
3380.6977454237804,3436.2322,554.0322
3371.312793870524,3438.6824,561.1467
3392.2889876985246,3444.0623,570.0799
3434.241932222413,3445.7764,576.6668
3465.2733897728235,3443.9736,577.9041
3478.748576118242,3443.3843,575.2703
3471.4122033727626,3440.6326,570.6452
3448.3491779038895,3438.785,566.6856
3430.261712306239,3440.023,565.69653
3423.26459318298,3442.3933,567.2116
3426.4931520659056,3441.9973,569.5373
3429.940976106357,3443.5696,571.66345
3422.9028416831607,3444.0942,573.43463
3419.189340932164,3441.6692,575.7733
3435.124407969827,3442.6724,578.693
3469.3367242105223,3441.7542,579.5527
3497.122974569891,3438.489,575.8234
3499.7612571473737,3436.9614,568.4984
3466.508194067679,3433.9167,560.4667
3421.2112435290665,3433.43,556.4364
3396.773887826516,3436.553,558.3306
3390.0342646471813,3439.687,563.60443
3409.4641993045225,3440.3096,569.78754
3439.3982365746306,3441.4287,573.73694
3447.042245555166,3440.0754,573.86
3443.840770140211,3436.3616,572.5921
3442.223814207865,3437.9482,571.90875
3425.6241097052052,3437.6968,571.3916
3420.0426110872113,3435.768,572.67053
3428.092913541177,3436.6958,574.7485
3421.2900863325067,3434.6597,575.594
3414.433918437536,3433.4536,577.12616
3428.4710671222547,3436.0955,579.8238
3468.294838358101,3434.6982,580.63495
3497.352090968301,3432.9224,576.3521
3494.210948138589,3432.7583,568.4841
3461.564182610611,3430.1936,560.6752
3420.8610075232,3431.5374,557.018
3399.0803172662263,3435.314,558.8033
3393.8889521321544,3437.1978,563.4895
3402.7417842731656,3438.2,568.94104
3411.716757201758,3437.4521,573.2246
3413.3490776521694,3434.831,576.09406
3434.1378324293373,3432.5625,578.4898
3469.3036248906737,3433.0662,578.4045
3487.1466131017355,3435.1558,574.2679
3499.0637315921695,3435.36,567.9649
3501.0868959775407,3437.54,560.46014
3461.524924316641,3437.7136,552.71796
3420.525953353769,3444.6743,550.6625
3414.2388808105543,3455.9805,555.01025
3427.0496762154526,3472.978,562.2161
3462.080464174148,3482.9539,569.0852
3499.0187958236666,3487.8218,572.26996
3497.65420887757,3486.2488,570.7425
3480.64918475928,3481.971,568.85596
3475.680073547587,3486.8396,569.6457
3475.8383790899566,3497.1338,572.3059
3496.699043365757,3501.3115,575.4622
3527.251587404082,3503.5637,576.34393
3526.1849923934906,3499.132,572.9421
3502.795706305569,3491.4287,568.7224
3484.9078427962168,3494.0603,567.68353
3474.4752951251276,3501.0251,569.687
3486.6172123558463,3503.8865,573.32153
3515.04829304935,3506.3516,575.77606
3515.9998926226044,3503.2722,574.3748
3499.9594961788216,3496.9949,572.08606
3492.376477216409,3497.8254,571.8603
3486.698688957179,3502.221,573.1012
3500.1860326657666,3502.8813,575.1202
3526.324330788463,3504.851,575.7314
3524.62252617735,3503.4133,572.96594
3503.345532053482,3499.1614,569.8841
3489.7878626292145,3502.5244,569.8156
3485.6735958934096,3509.0085,572.20166
3504.9184434123154,3511.709,575.4257
3535.3830657948056,3513.7788,576.55084
3531.521377326044,3509.8667,573.46716
3506.9028896710215,3498.7563,569.49115
3488.3672348724513,3495.3904,568.1123
3481.7570097410835,3493.351,568.75183
3504.405046070519,3490.5964,569.8645
3534.0162209547407,3482.4868,567.2116
3515.458386594338,3474.3027,559.9258
3469.1324221438163,3458.592,552.978
3439.062251733239,3453.0781,551.01874
3424.966345708409,3457.7288,553.30914
3446.831073447464,3457.6895,557.32446
3487.9329900695,3469.138,560.0698
3481.1904307020295,3473.8708,558.36475
3452.9531504647193,3477.3164,557.905
3445.622981811124,3481.628,561.4311
3456.7325854427017,3484.1743,566.1719
3451.9297711951376,3484.148,569.5556
3449.226295231748,3481.3386,573.1884
3465.365520778176,3476.4814,576.5626
3455.1580073365703,3460.7417,576.03723
3440.251084751181,3444.3926,574.7588
3416.110905905485,3428.244,573.32635
3364.9565771993202,3392.7166,570.49713
3343.5043616647667,3421.3882,577.4406
3414.2880923798284,3443.0654,589.6765
3567.556398080573,3477.6277,597.4938
3689.4588623842205,3534.2632,593.48694
3705.2820809631476,3532.2085,574.29224
3630.3647594397867,3535.2996,553.5102
3535.029535673748,3526.7183,540.82263
3469.7846431953203,3520.8704,539.0769
3423.893294000899,3521.6794,545.41876
3415.893291780115,3522.4128,557.48035
3444.4456950595536,3521.7007,570.45197
3476.4312124104154,3516.558,579.3155
3495.3516803116645,3505.831,582.9605
3504.1396424497098,3498.9429,583.44977
3505.530281263268,3493.2073,582.1608
3520.14192952152,3488.221,580.0889
3535.5670683429116,3487.4229,576.12665
3516.9260304364852,3485.8499,570.07666
3487.8769205160693,3485.6143,566.2721
3472.7118143940643,3489.9866,566.55536
3468.505565389589,3492.973,569.0621
3479.673476556564,3493.9973,572.2131
3493.9644757041674,3496.2202,574.273
3487.65726816049,3494.3296,574.354
3482.1913874100333,3490.3298,574.7177
3489.631489605971,3491.072,575.8422
3504.693795573723,3490.9888,576.0469
3523.005743864185,3485.52,573.7372
3531.836434562575,3484.0566,569.002
3507.59271475924,3481.1118,562.8177
3467.928588659802,3479.1348,559.35156
3451.6994664715767,3482.2317,561.1177
3447.25024746715,3483.3481,565.01074
3451.456279086616,3481.698,569.25226
3458.6163679562337,3483.8015,573.2424
3456.2209154717475,3483.4553,576.31885
3461.8345030889873,3483.2126,579.6634
3481.2203571870577,3484.49,582.4817
3514.814162251034,3482.821,582.7252
3559.118298256759,3481.0159,578.6335
3567.0772583476146,3482.806,569.32874
3518.3415171768474,3483.1833,559.08185
3459.606349712286,3483.576,554.8372
3431.244319821921,3485.447,558.0093
3427.2242558024614,3484.693,564.5673
3436.526580337408,3484.7217,571.6307
3448.3805735830056,3486.1147,577.7356
3455.9370503181435,3487.4502,582.561
3470.981773450151,3487.0415,586.4178
3495.6644453221897,3488.0557,588.5617
3512.685550289693,3486.0396,587.4386
3540.418294614629,3482.671,583.8165
3554.0728282290283,3482.5427,576.7768
3510.779198094356,3480.613,567.81805
3467.4157580891347,3482.037,564.3232
3453.6699485138656,3483.817,566.35223
3449.6259214523925,3485.3218,570.2521
3461.97147804434,3484.529,574.5557
3482.309539778711,3485.0925,577.42255
3475.742009433783,3483.4465,577.60095
3461.644812449387,3481.624,578.3607
3472.21824865663,3481.7378,580.86206
3483.279988040291,3481.1418,581.99896
3495.2309775882713,3481.0642,581.7731
3519.2762803773985,3483.781,580.41583
3519.976143628005,3483.002,576.0161
3493.9719661151735,3481.0635,571.28687
3475.8435299538532,3482.2395,569.87964
3471.2679389594414,3480.4414,570.47046
3498.539862464384,3480.5647,571.63763
3534.7018935476444,3481.9512,569.63605
3514.919571207505,3481.073,563.0949
3465.907495968565,3481.7854,559.0544
3437.7063407001174,3485.6396,561.4829
3435.9225410725967,3485.8604,567.396
3456.0093044857067,3482.4731,573.1212
3483.6872734883173,3479.6565,576.04956
3490.484317524433,3476.0884,575.15515
3473.7340964835766,3475.5393,573.3597
3465.0653775188257,3480.0886,574.1703
3467.6537888982566,3476.1719,575.564
3475.80614011242,3471.9216,576.12213
3483.338062699373,3470.1243,575.4624
3464.234613830566,3468.157,573.6382
3446.479361955906,3474.0908,574.8778
3457.3951353262364,3478.4658,578.82965
3469.10641759124,3477.216,581.2972
3485.1583006874903,3475.0525,582.06885
3512.985978338204,3475.04,580.8741
3515.9909092092503,3472.7012,575.9827
3499.1343096194873,3473.6763,570.83563
3489.385632228623,3477.0315,568.15656
3479.4751923957842,3478.383,566.83307
3483.49507168768,3480.8254,567.02057
3486.4006068395565,3483.9375,567.0971
3461.0823907650165,3482.8645,566.68646
3440.3572378454346,3481.0166,569.1498
3444.7981028098875,3481.1382,574.16986
3453.175408487587,3480.0583,578.52106
3470.9694083696313,3478.2754,581.6341
3506.0454513213276,3479.5305,582.72595
3516.0963472286494,3477.7966,579.3109
3513.37375541457,3477.6733,574.6448
3514.5674886369948,3479.2327,570.4962
3502.6577309828235,3477.585,565.99365
3482.813237661947,3476.4797,562.8078
3463.2378789137683,3478.4294,562.2866
3442.2345159559623,3478.1968,564.1337
3432.6599084671407,3478.7625,568.6252
3445.9437167628325,3480.8345,574.54956
3459.6605497675982,3481.687,578.95996
3487.7447223923455,3482.8057,581.8337
3522.557735526965,3484.4014,581.4673
3524.894822055341,3483.535,576.73035
3514.112495768012,3481.2673,571.42255
3490.951465022657,3481.128,567.41046
3471.178669343498,3482.32,566.3753
3474.728668571827,3482.3027,567.7582
3484.1720186193124,3482.8074,568.77
3488.841535896333,3479.8752,568.2676
3494.5948295820776,3477.2822,566.8749
3489.3623044530864,3480.6084,565.1829
3475.4747197202955,3485.7712,564.76166
3477.8720095621807,3490.033,566.5626
3480.5298823167627,3497.742,569.0167
3477.638235125649,3500.766,571.5192
3480.1638930697773,3497.7407,574.009
3491.0465873543853,3498.2874,576.2599
3487.895117374885,3494.7615,576.74927
3487.2511762253953,3489.56,576.9882
3498.5984814777776,3490.0193,577.3626
3503.9321250886305,3487.4485,576.03284
3512.9005141214066,3483.201,573.5276
3509.3040796160312,3483.025,569.8987
3502.989042908038,3483.7588,566.7948
3517.4230595402382,3484.1824,564.5118
3518.979332864766,3486.0708,560.68884
3489.9664566800657,3484.698,556.5016
3472.2540828965907,3479.642,555.24243
3464.244547946667,3477.806,555.9259
3451.685154365275,3478.9895,557.7363
3452.09458490378,3478.2224,560.99365
3454.14243781364,3479.9204,564.4135
3448.9465135423243,3481.8232,567.82056
3437.302489346737,3469.2932,570.3342
3443.1448424099435,3465.9355,573.86646
3466.1549708380326,3464.3755,576.49713
3456.8101767435273,3462.2004,576.04694
3455.516181807735,3469.8477,577.6772
3473.1735092559193,3470.3042,579.5242
3459.5418244572948,3453.3352,577.1328
3433.645335637304,3435.2205,574.18884
3382.4474870707027,3422.542,572.8595
3314.3342409361658,3397.0664,574.6786
3305.571927094139,3432.5361,589.1868
3403.7737945635563,3456.9297,607.7769
3581.898256256646,3495.1653,619.0494
3719.7212376276393,3540.6575,614.09357
3741.989283788813,3540.284,592.20447
3670.9826292109956,3549.0056,568.6244
3583.7541889565437,3543.0193,552.9736
3516.131118602355,3540.0203,547.6163
3476.550468486771,3534.1982,549.82043
3455.6029798030827,3527.247,556.0242
3450.57394705493,3519.079,563.8021
3460.338893518555,3513.236,571.49164
3479.120380890893,3509.5796,577.54846
3507.6004522594467,3507.5415,581.0641
3527.286893564694,3503.4724,580.5982
3540.658409390445,3499.252,577.20355
3526.041605592748,3493.3235,571.4401
3482.837215621256,3487.8213,566.7846
3443.043144728309,3485.6172,567.1439
3439.677656890721,3484.2034,572.2044
3447.864499062234,3482.445,577.46906
3459.207096171825,3480.2585,581.4708
3492.068542059688,3476.3633,583.61206
3517.3227430379675,3473.1123,581.3334
3521.467624361215,3476.6128,576.38696
3510.0258762301028,3479.313,571.2564
3500.7684477456287,3481.5415,567.79266
3491.1868899061155,3483.159,565.65576
3476.2271755733027,3482.8428,564.6505
3457.267858517046,3482.9067,565.4839
3434.939620320779,3486.085,569.0298
3435.539412979675,3486.5867,575.37695
3445.4869210111224,3484.1392,581.3601
3469.0238760676693,3482.222,585.8987
3515.109218066449,3480.3538,587.3322
3536.667620946191,3480.601,583.1537
3530.019451319961,3490.2559,577.51105
3518.4919991823963,3496.5125,573.44073
3508.902250013983,3506.5872,572.01025
3500.3973299617205,3514.0645,572.66797
3495.5811690053406,3518.8733,574.9573
3486.2869028679947,3523.8691,578.4516
3492.8299796839974,3525.5903,583.3001
3519.214341800788,3524.805,587.258
3540.8045917419295,3522.9934,587.7682
3551.9082439832364,3520.4536,585.32367
3543.603384914476,3520.151,581.4785
3520.1059046879086,3522.3445,578.9136
3511.9656731759615,3524.1565,579.44464
3513.704896957748,3524.4038,581.0038
3515.53838981346,3523.484,582.23944
3524.172900873634,3521.6038,583.022
3531.611273888274,3520.3738,582.5974
3533.5656658972666,3523.5374,581.6486
3528.0057995071415,3526.682,580.8441
3528.716937858594,3529.8599,581.1086
3530.260225178339,3532.0122,581.5499
3526.367002578997,3531.191,581.7022
3526.8356484739597,3527.7214,581.9066
3526.3519986036954,3524.0596,581.60535
3522.063955736264,3523.0732,581.242
3523.4911823612965,3522.2393,581.30115
3524.304017976583,3522.8855,581.26465
3522.002833830512,3522.551,581.0875
3528.690537646162,3521.2837,581.0367
3535.9980160036976,3520.5322,580.07465
3539.226884150054,3521.8433,578.3767
3529.935527735562,3522.254,576.33105
3516.252897560851,3518.8574,575.0044
3515.3967119255713,3514.8477,574.8605
3504.4088793390647,3502.8472,573.3514
3476.478441237904,3495.6028,572.2985
3468.3083358586923,3489.9153,573.9684
3482.6897497856075,3484.7524,576.009
3495.72483109896,3485.3408,576.36316
3506.2745308895924,3484.8047,575.0556
3500.309564475231,3490.0425,573.0955
3474.373241210101,3493.664,572.3067
3468.406745401171,3502.7527,575.80646
3488.908450539212,3507.4426,580.61646
3511.014181904362,3506.0278,582.7491
3525.4208085893074,3506.2173,582.2005
3520.2667924762873,3504.9688,579.73364
3501.568828102125,3505.6309,577.9755
3494.413425034902,3511.1592,579.182
3498.5747799408737,3515.291,581.7726
3508.939489997547,3511.1372,583.34845
3526.5888290312614,3508.2798,583.3071
3528.5825398671504,3497.719,579.8106
3514.6246766483905,3490.061,575.12683
3499.027859864937,3486.2366,571.6773
3489.0484011334083,3483.599,569.81
3481.185098546888,3482.172,568.9874
3480.6657861951862,3480.8027,568.95905
3483.9218721349343,3486.7803,569.72626
3478.4533879356013,3491.1523,570.6313
3474.3087047766694,3502.896,573.6457
3483.4309528822414,3508.2231,577.8245
3498.070813486229,3502.989,580.25104
3512.925744497321,3498.5403,580.3431
3525.4870700178135,3492.1082,577.828
3519.8685228700742,3491.494,573.69556
3501.696373072581,3500.4753,571.3452
3492.550078444561,3503.7354,571.6164
3490.0035670685206,3508.3552,573.574
3486.5023691890897,3510.2869,576.0828
3497.5736042137455,3510.2878,579.02423
3515.2822991342196,3513.4446,581.00055
3532.5895480285662,3513.7878,580.8528
3536.9279137394824,3512.841,578.46906
3520.2784994927542,3512.1233,575.4625
3508.799874672821,3511.2222,574.38043
3500.6452581306394,3509.7996,574.5284
3487.2137176558717,3510.956,575.8169
3483.280747310497,3510.6672,578.7169
3486.8517335043457,3509.6191,581.9744
3502.0942751385473,3510.5522,584.9135
3529.429415432981,3510.4907,585.9824
3551.9555661484064,3512.029,583.8933
3556.3108792191742,3514.376,579.3296
3556.306266026051,3513.6633,574.1385
3540.151723222109,3518.0693,569.48004
3508.163268701441,3525.5667,567.7116
3526.835589356686,3529.7507,570.3709
3555.4712350514124,3534.3494,571.3103
3532.0431048102582,3531.722,568.42206
3494.5793974396847,3522.3413,567.25006
3475.2945101415844,3520.9446,570.4938
3480.827033649126,3524.9185,576.5908
3529.2706172462067,3527.2703,582.30707
3574.9640626376704,3528.3767,582.2339
3569.8002696246576,3527.4963,576.4563
3557.362620497893,3524.5388,570.9405
3540.4759343511887,3534.1804,568.12085
3521.185709692495,3550.5447,569.3696
3542.9020821906593,3559.685,574.10223
3569.0697808477207,3564.8064,576.8092
3562.5377878095483,3558.9172,575.5938
3559.117443747261,3545.5298,573.537
3550.524354075488,3544.0437,571.71405
3534.2749708305428,3546.816,571.2804
3555.6158247689737,3546.5388,572.80237
3571.5669686532874,3547.395,571.8176
3545.5785062730974,3540.4585,568.0282
3530.3660192505777,3526.1912,565.66876
3511.9866980292736,3515.1733,563.81964
3480.108690436028,3507.0679,563.22614
3454.386239367892,3498.6638,565.50684
3436.0468662541466,3490.815,569.9799
3427.376822852252,3480.387,575.4284
3412.2990179723874,3448.2825,578.0146
3387.104117102989,3419.0686,578.8731
3350.2697256886227,3388.7356,579.1036
3284.261142741545,3097.6167,548.1902
3161.021354479713,2742.893,481.87085
2110.177077257072,2342.6646,381.53055
769.5792216796455,1927.5535,358.908
400.0,1856.6685,491.76428
1058.0188673269427,1948.6326,681.34216
2089.3814273186745,2120.8225,811.69183
2899.6167262629265,2399.5925,850.0545
3551.1528247346305,2613.5273,815.43884
3797.2049617862203,2805.657,724.50543
3755.1772585393082,2952.0466,621.2333
3579.7671386852758,3070.6829,537.48883
3361.050886371042,3147.737,484.54413
3175.8918560799048,3221.3088,467.32144
3078.2790907633616,3269.5435,478.6594
3054.006547066817,3306.0776,506.44397
3103.9409751787566,3355.641,543.3122
3190.3745656531537,3379.9321,577.09326
3290.6164061368636,3426.3416,606.02124
3428.4263997378775,3445.975,625.1184
3550.5216594854546,3468.4905,630.12213
3630.311523076145,3479.5925,621.5388
3653.6167411521574,3492.7998,604.788
3616.2703683885975,3500.1602,586.05994
3552.190597401369,3508.9744,572.95825
3501.8059492963334,3517.4895,568.72876
3475.1822588547475,3524.1448,571.47925
3474.357706773634,3522.5964,577.3048
3503.949939491782,3519.8206,582.89984
3532.409092920594,3513.6199,584.1191
3533.7124235866377,3511.2883,581.5689
3528.9163952892372,3517.9658,579.6732
3535.692037192602,3523.2493,579.0092
3549.0511309788144,3522.2227,577.3886
3571.4584939105034,3517.7996,573.5877
3558.6655672319957,3509.6409,566.0376
3501.6404901565647,3503.6714,559.31226
3458.344414293938,3506.9119,559.9583
3456.9575508582852,3511.412,566.4592
3482.4012381152634,3519.1711,574.0898
3503.9635832908125,3523.8564,579.18896
3521.5655169012243,3524.8425,581.7753
3533.2600052218713,3525.2598,582.2607
3547.4038758849215,3528.5542,581.71783
3553.3972349791,3534.5706,580.1788
3557.481780174569,3541.3281,578.731
3584.46789300982,3543.863,577.0913
3593.2969519437174,3539.542,571.61475
3559.853997171375,3534.6091,564.4447
3526.9854064861597,3529.664,560.7546
3507.2418649773813,3529.4204,561.05493
3505.204126231927,3531.929,564.08105
3530.262856883469,3531.6792,567.33057
3527.4058887931687,3528.9326,567.17926
3493.4118314319708,3527.2588,567.1726
3473.890366227058,3527.04,571.3027
3470.2725825979423,3527.057,577.8317
3483.275896930443,3527.3164,584.8451
3531.3592951706814,3526.516,590.1779
3572.049229969213,3522.677,589.15906
3568.4995211930886,3520.3484,582.8699
3556.539985223305,3522.879,577.3162
3541.772641735498,3523.657,573.3145
3533.891644419536,3527.2952,571.5613
3555.1883197365346,3530.5781,571.1728
3560.5092188354674,3528.0154,567.8615
3524.7647046253933,3523.7917,563.37634
3503.949687598515,3520.168,562.8188
3500.7803590905623,3517.0435,564.42706
3507.6468636217865,3520.6133,566.8631
3536.541791972035,3524.9817,568.99664
3547.1891419682916,3523.537,567.41736
3520.942918178714,3523.4746,564.52405
3505.378109567704,3529.4204,565.56934
3511.693025469993,3537.3562,569.49445
3520.27547775613,3547.6768,573.91583
3549.7768562098468,3552.9946,577.9438
3557.844050550555,3545.2412,577.4147
3530.778534409633,3535.1335,574.65875
3526.101714370242,3527.57,574.28735
3534.0198300519783,3524.5127,574.1137
3532.1654148057364,3526.6611,573.23315
3541.0774202908724,3529.1138,572.8788
3538.4755349214383,3532.5771,571.8565
3517.541775763295,3531.9116,571.0699
3514.1603552130587,3529.4744,572.54755
3518.1274079772174,3527.4468,574.1931
3528.453066966311,3525.5347,575.121
3560.9357871257707,3526.217,574.8691
3577.745440132825,3529.97,571.098
3550.5984105808266,3531.548,565.45593
3519.265476041807,3534.1565,563.45
3501.792549860807,3536.492,565.5648
3493.526205733524,3538.0488,570.0134
3501.1876054248796,3540.7178,575.8078
3516.9044753608814,3537.0603,580.22424
3528.9171164241006,3531.8086,582.07886
3541.6392571804786,3527.0344,581.88007
3549.242884842478,3523.359,579.67267
3537.3792768883523,3524.7073,576.69586
3527.6176449257723,3524.718,575.169
3524.9604037756044,3523.734,574.71497
3513.8661957066006,3521.9082,574.3621
3517.66420226897,3517.6255,574.84296
3523.3833981808907,3516.3127,574.6985
3516.981528500656,3517.84,574.0404
3524.847649237014,3518.7185,574.273
3525.493436731351,3523.4028,574.1162
3513.7987444418623,3526.7588,574.2911
3519.266124057733,3528.2595,576.08234
3530.749602853897,3529.005,577.2978
3526.416396993418,3527.459,576.9192
3523.8750243469904,3525.6282,576.8465
3527.284836273765,3526.3599,577.17456
3523.140530240542,3528.818,577.3865
3528.6520927718657,3536.0605,578.9933
3541.4568465436114,3543.3499,580.8201
3544.4036638295356,3544.0808,581.17084
3556.5748034166345,3541.8623,580.8894
3560.2527924821798,3531.2446,577.8164
3542.137332767366,3522.8423,573.25934
3525.993157630631,3519.5994,570.51715
3509.3685044755975,3517.9702,569.5487
3501.2532367531776,3522.4082,571.15857
3514.019011090677,3523.0815,573.84717
3521.6213587548937,3519.0364,574.48065
3520.8607103046043,3515.4707,573.7472
3521.5152185096094,3512.015,572.68256
3511.400936764586,3510.5027,571.35095
3504.0938804707084,3514.944,571.8002
3514.0513578536015,3519.8286,573.74316
3523.567106828248,3525.8535,575.20734
3516.4126920390954,3532.1702,576.2818
3521.5557598405057,3537.844,578.92896
3535.7199433469855,3541.482,581.39557
3547.333268974539,3540.0518,581.95575
3578.3374560492766,3538.111,580.8566
3591.9200640675144,3536.2358,575.7289
3565.241378776085,3536.9543,569.01807
3536.7038044925857,3533.9001,565.191
3525.4523630858757,3531.0706,564.507
3504.47346645408,3528.2087,564.84955
3474.758408571075,3521.2043,566.9042
3478.183371685821,3519.939,572.4462
3495.355235323891,3514.081,576.8593
3480.842302549832,3496.3496,577.0039
3445.5419439874363,3448.403,573.05383
3384.4577320463536,3433.5054,571.59686
3355.1607595463925,3441.61,578.6118
3410.626057967637,3470.5845,592.77386
3552.763746378513,3522.7349,606.5504
3710.8043797118917,3563.1921,607.8933
3771.0179989575518,3555.857,588.9832
3719.457572420046,3561.1326,563.31696
3617.7312105114042,3572.6453,545.3385
3545.550085472314,3566.6494,539.0588
3489.2602798186144,3568.7158,541.86365
3462.8931402853577,3566.6333,551.3118
3459.417209533843,3564.8237,563.7815
3475.1631006462912,3557.0457,575.7423
3518.4028889293513,3569.555,587.32404
3558.3129786758764,3561.9165,592.6911
3585.860196958831,3557.593,592.64825
3602.788782250277,3548.192,588.07996
3620.1059423324577,3540.1787,580.45013
3605.0408729586566,3533.6418,569.88763
3554.789769633073,3498.8767,556.897
3510.4590338099824,3504.2644,550.70197
3478.588759084014,3477.0063,546.58905
3456.921778569699,3475.2642,546.16016
3449.423750507415,3502.0984,551.67096
3448.6883818270785,3499.154,557.74756
3457.3961298207514,3526.884,567.31934
3483.8431122115862,3532.1235,576.4802
3507.9036093630375,3504.4832,579.0299
3519.8304880018823,3500.431,578.1401
3523.358120110245,3497.5103,575.4304
3500.5224976614795,3493.8894,571.84125
3475.451436420941,3495.7976,571.2774
3483.39567065101,3499.7373,574.2659
3495.7124424704352,3475.0337,573.2601
3498.3169849832343,3475.043,570.74536
3496.150127996092,3500.0635,570.9725
3483.9361850289483,3500.3523,571.5006
3472.671906272845,3500.7244,573.571
3488.4706565222123,3505.24,577.5771
3506.8180911889567,3479.0864,576.45074
3511.4536402198937,3474.2,572.4771
3510.6119620076493,3493.929,570.34625
3491.1165478354105,3488.3237,567.62885
3472.093343901731,3487.6333,567.2107
3475.4623735998366,3492.1313,569.6728
3479.6526353543877,3469.131,568.90875
3480.5546767618957,3470.0132,567.7384
3487.9207142628156,3496.0076,569.6396
3482.286765842659,3494.8152,570.49536
3475.782523794711,3496.6526,572.2674
3493.008361128552,3498.618,575.07935
3507.6410604229904,3471.5317,572.4681
3506.638093605797,3470.855,567.97797
3499.6671364685317,3495.5369,566.62714
3479.362546713064,3492.7842,565.79095
3460.7498970584456,3492.8374,567.44696
3470.171155767619,3494.082,571.5374
3483.329223450312,3466.5747,571.11084
3491.7999475553497,3466.1946,569.0255
3489.8415650832894,3465.3066,565.7909
3462.93715574038,3464.4563,562.6873
3444.5541277529046,3469.1555,563.44995
3456.435596875679,3471.7117,566.77826
3470.8057872667982,3474.129,568.9523
3480.7119891541993,3472.101,569.121
3479.858489025404,3459.5786,566.54297
3457.1919729993733,3451.7793,563.1105
3440.413173465632,3447.0454,561.8693
3446.027153279446,3447.4238,562.7278
3453.3293543298323,3456.71,564.03723
3460.629344315188,3458.6433,564.691
3471.466621522939,3458.3213,564.4122
3458.861538345862,3456.0234,562.52423
3438.692378528539,3455.0054,562.0527
3442.8442521769407,3457.0977,564.30695
3452.172451584609,3460.2126,566.4375
