gamma_result,ref,TiDE_pred,LP
400.0,436.1014,400.0,533.8514
527.03894,904.84973,527.03894,533.85516
1636.7411,1296.6033,1636.7411,533.8588
1931.1465,1724.6505,1931.1465,533.8624
2160.7388,2031.7224,2160.7388,533.86597
2269.5132,2179.6394,2269.5132,533.86945
2336.47,2259.3264,2336.47,533.87286
2374.6755,2304.328,2374.6755,533.8762
2381.918,2328.151,2381.918,533.87946
2381.277,2345.0537,2381.277,533.8827
2416.4507,2353.3801,2416.4507,533.8858
2421.8704,2364.7876,2421.8704,533.88885
2404.87,2374.808,2404.87,533.89185
2425.262,2376.4321,2425.262,533.8948
2402.5525,2376.8855,2402.5525,533.8976
2418.202,2378.781,2418.202,533.9004
2421.4087,2378.5881,2421.4087,533.9031
2427.5913,2385.5457,2427.5913,533.90576
2416.8142,2388.5427,2416.8142,533.9083
2431.0027,2394.758,2431.0027,533.9108
2422.4458,2396.0295,2422.4458,533.91327
2429.3787,2402.6467,2429.3787,533.91565
2424.6934,2403.5508,2424.6934,533.91797
2437.1133,2406.3135,2437.1133,533.9202
2437.2246,2409.7815,2437.2246,533.92236
2450.9885,2413.1658,2450.9885,533.9245
2455.1326,2417.323,2455.1326,533.9265
2458.9065,2424.4392,2458.9065,533.9285
2466.3904,2427.462,2466.3904,533.9304
2470.527,2436.1484,2470.527,533.93225
2483.2402,2428.472,2483.2402,533.934
2476.5933,2427.2568,2476.5933,533.9357
2439.582,2424.3447,2439.582,533.9374
2448.326,2416.6423,2448.326,533.93896
2459.8176,2423.3088,2459.8176,533.9404
2456.1516,2426.1687,2456.1516,533.9419
2455.4207,2432.034,2455.4207,533.9433
2472.8494,2433.934,2472.8494,533.9446
2475.8997,2433.878,2475.8997,533.94586
2461.6338,2434.2937,2461.6338,533.947
2463.613,2429.2527,2463.613,533.9482
2462.2917,2438.6719,2462.2917,533.9492
2480.5916,2431.586,2480.5916,533.9502
2478.8464,2429.5608,2478.8464,533.9511
2469.3645,2428.8542,2469.3645,533.952
2462.0288,2418.3218,2462.0288,533.9528
2463.7249,2429.5063,2463.7249,533.95355
2467.4834,2432.6616,2467.4834,533.9542
2474.8828,2436.885,2474.8828,533.95483
2471.0557,2442.2893,2471.0557,533.61395
2471.0557,2442.2476,2474.4763,533.61395
2473.4084,2444.7808,2481.8386,533.1925
2464.3276,2442.02,2486.1128,532.79315
2471.7825,2444.0645,2475.6147,532.55963
2468.441,2447.282,2481.986,532.33936
2476.5383,2443.4712,2478.66,532.1524
2464.1636,2447.7666,2482.6511,531.9687
2466.4644,2449.3984,2468.4392,531.8275
2463.7798,2445.4634,2471.4597,531.68024
2468.5842,2450.6638,2473.5454,531.53357
2458.457,2437.4905,2478.0955,531.37384
2473.646,2429.3916,2466.32,531.2535
2470.0552,2428.936,2477.0188,531.10736
2464.6597,2431.435,2474.3516,530.9713
2453.3596,2442.8704,2469.2427,530.84827
2459.2056,2447.9314,2459.814,530.7414
2457.4756,2451.6182,2467.8945,530.61536
2482.4697,2439.6816,2468.5486,530.48444
2468.697,2440.2856,2488.437,530.316
2467.1682,2430.5598,2470.9075,530.19604
2456.4197,2425.2212,2465.4966,530.0786
2464.7664,2431.8953,2455.5117,529.96295
2455.5789,2433.1746,2473.3438,529.81805
2474.7327,2441.6252,2465.5596,529.68823
2466.0198,2441.0542,2478.1096,529.5346
2464.4182,2439.5703,2466.6106,529.4105
2454.0046,2437.6592,2464.1458,529.29
2451.632,2432.2517,2456.652,529.1843
2452.2312,2435.485,2458.1316,529.0732
2472.3965,2430.5825,2460.498,528.9571
2461.9038,2426.8354,2476.876,528.81445
2463.0925,2426.8591,2461.3425,528.7058
2455.691,2426.3745,2458.4524,528.603
2453.109,2427.7341,2454.9397,528.50415
2451.058,2431.8162,2457.5,528.4024
2471.0137,2430.0254,2455.6323,528.309
2463.1562,2427.364,2472.1138,528.1931
2461.5657,2426.9404,2460.7322,528.1022
2451.1064,2426.1204,2456.248,527.99304
2447.85,2427.3308,2448.6238,527.89465
2445.6023,2431.136,2452.4531,527.7844
2463.4143,2433.6274,2454.3127,527.6745
2459.7004,2432.3218,2470.3503,527.546
2457.5176,2434.1963,2464.5447,527.45233
2450.886,2433.3525,2460.487,527.3712
2447.1626,2433.5981,2457.4292,527.29767
2439.7588,2438.6343,2461.802,527.2012
2453.0134,2435.9429,2459.7053,527.07996
2447.8757,2436.2744,2472.4275,526.9689
2452.5435,2433.9575,2468.2627,526.79315
2436.1177,2430.9404,2472.2566,526.54065
2434.8062,2431.023,2455.8027,526.2554
2433.0798,2432.1694,2457.591,525.94135
2457.373,2438.2512,2459.1716,525.63434
2450.6157,2438.4463,2480.0796,525.3836
2455.3213,2437.4136,2467.1328,525.20844
2448.3125,2436.1648,2464.194,525.0633
2440.5737,2429.856,2456.581,524.95526
2429.926,2431.6313,2452.6985,524.87463
2444.6626,2439.1763,2443.7268,524.84204
2448.3171,2439.602,2456.7483,524.82043
2421.44,2441.2168,2458.8394,524.8123
2436.706,2439.3958,2427.7327,524.92804
2438.8335,2434.222,2441.965,525.0133
2424.7234,2433.1284,2452.9697,525.08716
2438.626,2440.051,2438.6365,525.2245
2443.2373,2427.6172,2443.8325,525.3685
2422.304,2435.7188,2449.103,525.51825
2442.8643,2442.0146,2430.859,525.6905
2439.7185,2448.618,2450.8208,525.80237
2442.1538,2456.4565,2451.9102,525.8935
2442.9053,2455.7466,2451.2441,525.9791
2437.212,2450.277,2445.237,526.08356
2441.022,2437.813,2440.1936,526.21185
2432.4504,2445.6675,2449.1377,526.3183
2438.08,2454.8074,2443.5684,526.44586
2426.473,2464.897,2448.8625,526.5676
2436.2683,2478.561,2437.3193,526.6699
2443.206,2470.618,2444.0137,526.71075
2430.9614,2469.4822,2451.2344,526.7278
2424.3198,2454.0962,2440.0398,526.80524
2436.6423,2455.9873,2429.76,526.885
2432.4365,2456.4294,2444.451,526.9847
2444.339,2458.1707,2442.8914,527.0993
2442.0273,2472.2773,2447.6104,527.2219
2449.7766,2470.352,2438.4712,527.3944
2441.7793,2485.9873,2444.6042,527.5569
2453.3945,2482.9207,2434.4834,527.74835
2470.1704,2469.2766,2444.4116,527.8963
2449.7026,2470.0754,2460.4875,528.02655
2441.9495,2452.6077,2432.8472,528.26526
2461.173,2449.6294,2417.8142,528.52893
2446.833,2460.1946,2449.287,528.68866
2442.4065,2444.7388,2442.6777,528.86255
2421.141,2445.6028,2432.3157,529.0544
2383.3613,2422.6028,2409.2095,529.26044
2385.602,2424.1956,2377.3691,529.4464
2400.147,2423.2349,2397.5168,529.61835
2481.5435,2448.1445,2430.6182,529.7401
2503.6558,2485.166,2504.6758,529.72815
2478.897,2492.3984,2502.5127,529.76465
2461.324,2517.8757,2450.392,529.9361
2476.0298,2512.2888,2430.903,530.0824
2473.6265,2516.164,2474.3242,530.1411
2479.1719,2509.0183,2489.728,530.1566
2500.035,2510.4688,2483.2104,530.1912
2473.6343,2512.9912,2486.6323,530.225
2466.0186,2509.595,2458.3408,530.3118
2492.1853,2514.9766,2456.514,530.38666
2480.3608,2510.714,2492.7476,530.39294
2503.9724,2493.6714,2483.7466,530.425
2502.7239,2485.154,2491.7085,530.449
2510.7944,2472.584,2480.9055,530.498
2468.585,2465.5137,2489.6396,530.51373
2463.7314,2479.7505,2453.7495,530.5809
2500.2083,2481.901,2455.1584,530.62604
2490.8948,2480.7703,2500.132,530.584
2493.2454,2480.9265,2487.7722,530.5668
2488.2563,2464.3687,2471.0652,530.5721
2448.715,2460.8145,2464.8062,530.578
2445.6711,2469.308,2441.151,530.61145
2474.354,2471.9585,2450.3516,530.6129
2475.839,2472.0994,2487.2927,530.5531
2483.9043,2467.4353,2483.0854,530.5055
2485.4656,2466.9448,2473.6924,530.47125
2446.8481,2458.6802,2472.7976,530.4306
2440.6875,2466.7556,2446.9565,530.4185
2459.5935,2469.0693,2449.5256,530.392
2465.3613,2456.3284,2474.6245,530.32886
2478.7402,2451.1492,2476.8604,530.27014
2474.3174,2444.5981,2474.953,530.22266
2440.4653,2426.6294,2465.1238,530.1914
2438.664,2433.4536,2439.9492,530.1884
2459.0322,2439.3306,2446.729,530.17163
2462.3381,2445.7153,2472.669,530.1249
2474.1792,2449.1836,2470.5515,530.0942
2472.3586,2447.3425,2467.0706,530.074
2431.9927,2433.507,2461.1943,530.0575
2429.1536,2428.6682,2430.298,530.0727
2451.2087,2437.5193,2436.571,530.0715
2458.6626,2443.005,2465.7966,530.0383
2463.0696,2454.9368,2469.1482,530.01245
2461.3225,2457.4285,2457.0317,530.00085
2412.2234,2452.8877,2449.97,529.9897
2416.4744,2453.215,2412.955,530.01685
2444.7336,2454.3652,2430.1655,529.9961
2450.1802,2457.2017,2466.1025,529.9422
2452.0679,2458.798,2465.4114,529.89484
2455.2993,2455.3096,2446.4143,529.887
2413.385,2447.2324,2444.2112,529.8752
2413.3352,2443.2837,2419.1953,529.8988
2445.235,2447.9644,2431.555,529.89417
2449.344,2453.0798,2465.9324,529.82324
2451.3625,2456.6123,2463.1829,529.7738
2454.548,2456.7827,2446.3306,529.76965
2408.6362,2450.0483,2444.8066,529.75714
2411.7236,2446.31,2415.9072,529.7739
2439.7988,2453.219,2430.5537,529.76166
2444.6023,2439.2383,2460.1936,529.7066
2447.687,2443.9177,2457.4429,529.6739
2453.2087,2442.4,2442.2903,529.677
2411.6804,2436.9949,2442.5925,529.66486
2411.0894,2449.4502,2416.1467,529.67334
2442.39,2449.055,2425.5493,529.65393
2446.0947,2450.8157,2457.1917,529.59546
2446.753,2441.3623,2454.3652,529.5436
2450.0603,2441.8389,2437.8442,529.53595
2413.7517,2436.1465,2436.5151,529.5224
2417.281,2430.9634,2416.1013,529.5108
2442.7568,2434.3674,2429.8237,529.4645
2444.0393,2436.1836,2453.9282,529.36615
2439.0227,2428.3184,2447.1687,529.28204
2449.8499,2429.8135,2427.4968,529.2244
2404.7285,2428.235,2436.9788,529.1426
2405.8208,2427.3054,2407.3608,529.07294
2437.7622,2436.5364,2416.0378,528.9952
2438.367,2439.4749,2448.205,528.9019
2436.7656,2433.0012,2443.067,528.84033
2442.568,2430.0059,2425.201,528.8163
2404.0046,2421.5498,2427.6123,528.79297
2403.236,2418.055,2403.677,528.786
2438.1235,2423.5542,2412.3806,528.7819
2436.5767,2426.599,2447.7722,528.75244
2436.9407,2424.2449,2439.9622,528.7671
2442.3157,2424.814,2424.4136,528.82416
2402.1235,2424.5835,2426.7405,528.88965
2401.5073,2423.7595,2400.0625,528.9957
2438.945,2433.4866,2409.4316,529.0797
2435.0308,2435.8108,2448.8013,529.08777
2435.2527,2431.1194,2438.4524,529.1407
2448.5295,2433.2808,2421.1914,529.2129
2432.66,2434.9895,2432.4385,529.2557
2437.0872,2436.037,2431.4785,529.2824
2441.2883,2444.567,2440.6162,529.29517
2442.903,2444.0725,2436.6326,529.3183
2434.3914,2433.8667,2434.9941,529.33984
2421.026,2431.207,2426.0166,529.354
2391.9092,2429.7622,2416.2502,529.36975
2398.1277,2427.743,2401.1316,529.3958
2407.8398,2436.2783,2419.5588,529.42035
2430.581,2442.0398,2428.681,529.4813
2435.7136,2442.3425,2445.9038,529.5553
2429.3403,2441.7864,2442.8474,529.6755
2400.0703,2441.0315,2430.8223,529.8352
2430.3708,2434.7083,2410.7617,529.94354
2463.102,2432.3738,2451.4436,530.05023
2449.2432,2438.541,2480.5137,530.10376
2445.5305,2438.169,2452.6003,530.25726
2456.9001,2438.4084,2434.538,530.4678
2474.5952,2445.272,2449.4626,530.63824
2452.3237,2440.524,2481.016,530.70154
2455.266,2438.8105,2456.0317,530.9236
2452.385,2447.2825,2442.731,531.1289
2449.5369,2442.3296,2441.4172,531.3424
2459.252,2442.0942,2448.8362,531.527
2478.1836,2445.694,2460.0898,531.6828
2454.7253,2448.5676,2478.8613,531.7949
2465.6433,2464.7908,2447.8472,531.9996
2458.4236,2483.888,2447.3665,532.21265
2456.2566,2501.7727,2447.461,532.4147
2450.9995,2497.5261,2454.9353,532.5776
2490.6704,2497.6768,2449.0798,532.74146
2482.0186,2485.988,2488.6506,532.79944
2517.6833,2484.268,2474.4724,532.87396
2479.5073,2488.0984,2493.9058,532.9186
2503.583,2481.3552,2453.214,533.0602
2472.2231,2477.4268,2482.251,533.1167
2474.8884,2467.1443,2461.0122,533.2272
2466.5369,2460.5474,2468.3833,533.3215
2518.4583,2461.5203,2462.182,533.46185
2474.7905,2461.9758,2511.5273,533.4565
2512.455,2465.6487,2465.2383,533.66003
2484.0007,2467.4495,2495.2917,533.74976
2499.8918,2470.344,2474.3135,533.9867
2506.4417,2470.7837,2493.8708,534.1555
2551.281,2481.614,2499.9597,534.3419
2503.627,2498.6453,2537.847,534.39935
2546.0522,2511.1182,2484.4976,534.73456
2501.646,2521.698,2518.0579,534.9288
2527.8254,2525.474,2483.389,535.15155
2504.6633,2520.9783,2510.0376,535.18054
2552.374,2511.344,2485.6096,535.26117
2539.9172,2511.9363,2527.1658,535.269
2505.129,2508.083,2509.5833,535.31134
2494.7598,2511.2954,2465.7175,535.4154
2520.0173,2519.028,2460.1846,535.4822
2492.4888,2511.485,2507.8147,535.46436
2504.5671,2490.6396,2485.9365,535.4843
2453.1938,2467.8242,2485.1653,535.51685
2443.531,2438.0698,2432.7766,535.61615
2409.37,2438.0085,2439.6335,535.7085
2431.8638,2458.1045,2425.6782,535.78735
2501.8904,2476.8262,2464.614,535.86334
2551.7805,2496.1704,2531.9521,535.86566
2493.7085,2507.654,2557.734,535.8647
2499.5361,2513.372,2468.8774,536.0177
2495.9902,2519.1787,2472.1306,536.17664
2544.3633,2538.3977,2502.488,536.2574
2528.8062,2547.3323,2566.415,536.21423
2582.2593,2545.7517,2532.6738,536.2737
2531.3906,2543.2874,2554.921,536.2912
2536.34,2538.6372,2503.1306,536.4249
2513.092,2531.4243,2518.4302,536.4914
2557.4902,2535.8372,2510.8608,536.55566
2542.0251,2538.8813,2560.4592,536.4828
2575.713,2532.3958,2531.1682,536.50476
2545.7087,2527.824,2543.4075,536.48456
2522.8066,2522.9695,2512.342,536.5144
2505.5818,2519.3726,2500.5146,536.53296
2552.5002,2523.3901,2496.782,536.52344
2520.256,2527.0544,2553.0906,536.40955
2566.347,2523.6492,2509.7534,536.38275
2538.8362,2517.2695,2534.604,536.29486
2552.6033,2510.8906,2510.2842,536.2467
2509.5696,2503.4734,2534.789,536.1322
2549.634,2503.3464,2496.4993,536.0671
2510.985,2505.9004,2538.1475,535.9332
2554.9934,2500.0918,2498.7397,535.855
2531.8748,2497.7554,2535.638,535.7103
2510.0847,2493.9238,2516.1768,535.6002
2487.323,2494.1465,2500.8774,535.4957
2532.146,2498.4724,2482.5764,535.40674
2501.8154,2500.0688,2536.8372,535.2314
2550.567,2496.23,2506.0002,535.1175
2520.9058,2487.5552,2538.6008,534.9604
2500.9412,2478.8765,2507.1084,534.8415
2477.0903,2472.7153,2493.3792,534.7253
2493.6829,2468.658,2476.8599,534.6305
2470.2988,2474.6772,2504.007,534.4986
2515.5303,2470.0127,2481.0825,534.3935
2488.2988,2466.7854,2516.4814,534.25146
2513.8267,2459.2375,2485.4104,534.1527
2475.3972,2449.1301,2512.1047,534.01874
2495.3616,2448.163,2474.4014,533.9405
2469.9985,2450.194,2494.134,533.8297
2506.6255,2447.7988,2471.3125,533.7563
2477.9111,2450.5376,2507.5583,533.63074
2490.6382,2446.6248,2478.3484,533.54364
2460.2095,2446.893,2492.1516,533.43005
2478.5571,2452.5151,2463.5598,533.3463
2451.1978,2452.8093,2484.7793,533.2304
2485.4443,2453.1267,2461.663,533.1369
2471.4973,2453.2043,2492.521,533.01013
2454.1624,2450.109,2477.481,532.914
2452.022,2447.0007,2461.7397,532.8188
2467.2222,2446.7307,2462.2031,532.7234
2445.3723,2448.8777,2484.182,532.59485
2497.7783,2444.6953,2462.8713,532.5113
2464.4824,2442.05,2501.9368,532.37946
2472.9336,2439.1985,2468.3618,532.303
2441.128,2436.6008,2475.28,532.2025
2474.5913,2438.2983,2449.6565,532.1431
2445.113,2447.53,2489.1895,532.0085
2497.813,2450.1628,2462.068,531.9365
2481.1716,2449.1943,2501.7478,531.79346
2456.7068,2449.521,2478.647,531.7072
2451.9568,2445.3372,2451.8606,531.6638
2465.504,2445.1096,2451.9358,531.6134
2440.0703,2454.2134,2478.267,531.51373
2477.6704,2458.7495,2454.5376,531.45844
2453.917,2459.5513,2478.753,531.3771
2470.21,2459.389,2452.1765,531.34607
2435.643,2451.6484,2470.752,531.288
2464.595,2450.5798,2439.5444,531.2688
2443.257,2456.738,2471.0479,531.2064
2482.0933,2458.0244,2452.6782,531.18884
2451.5051,2458.5713,2483.401,531.1175
2469.8123,2451.7256,2447.8457,531.1358
2437.9048,2444.3135,2466.454,531.10443
2459.942,2447.4556,2438.368,531.1243
2438.8208,2454.4321,2466.9482,531.09
2476.6401,2461.108,2447.7927,531.1032
2471.834,2462.466,2477.6816,531.0577
2465.3962,2456.0535,2468.0996,531.04675
2441.2053,2449.231,2460.0913,531.04376
2473.816,2445.6555,2436.1514,531.07574
2447.864,2452.725,2475.7715,531.0184
2475.6116,2458.9827,2455.4504,530.9991
2469.2468,2459.3608,2471.281,530.93994
2482.2876,2456.3013,2459.808,530.9053
2446.9275,2448.902,2475.5889,530.8267
2465.9878,2443.6565,2440.5154,530.80695
2442.228,2447.7585,2461.424,530.7468
2467.8538,2451.9954,2444.2808,530.7106
2470.5447,2451.7522,2467.4463,530.6404
2482.6323,2451.3108,2466.3274,530.57996
2445.4346,2446.1821,2477.2905,530.49475
2466.3787,2444.8691,2437.2046,530.4634
2441.1099,2447.7,2460.737,530.3884
2475.0498,2451.0786,2447.4937,530.3323
2469.6165,2451.605,2481.3682,530.2311
2483.114,2449.0454,2471.7905,530.1705
2444.6895,2446.2166,2482.008,530.1084
2467.5093,2443.945,2445.466,530.0978
2444.3674,2444.9827,2474.0103,530.12067
2471.8486,2448.1123,2464.3528,530.1224
2456.3896,2448.072,2490.6204,530.12384
2458.4536,2447.112,2470.791,530.06415
2437.6516,2453.7363,2471.096,529.91284
2463.051,2460.7288,2455.7676,529.71136
2441.1716,2470.0417,2486.057,529.4245
2470.5718,2480.5378,2466.8667,529.1685
2449.6667,2477.4917,2486.3665,528.97015
2470.336,2477.808,2459.4072,528.84753
2439.451,2473.2024,2478.2473,528.7376
2464.327,2478.7227,2452.7454,528.69086
2445.8694,2483.129,2475.9028,528.595
2473.5642,2478.8281,2457.95,528.5833
2449.8027,2474.777,2478.3428,528.5369
2466.663,2459.9517,2449.7883,528.5906
2434.9187,2454.4797,2465.781,528.60223
2458.2522,2456.602,2441.2695,528.6823
2440.767,2462.3857,2467.3896,528.7181
2462.973,2465.7495,2452.0645,528.7922
2445.3105,2462.9382,2468.8374,528.8574
2461.3228,2454.3484,2447.1975,528.9818
2435.1248,2452.0742,2464.978,529.0766
2464.1743,2463.1523,2445.043,529.2006
2459.186,2470.495,2473.0188,529.26105
2490.1438,2477.73,2468.7515,529.3458
2467.277,2474.7634,2490.9583,529.4016
2476.793,2461.0234,2461.5125,529.5274
2440.8147,2457.3481,2470.3271,529.61975
2469.3257,2463.847,2445.5405,529.7482
2456.234,2473.5374,2480.3574,529.8405
2485.9978,2481.9707,2469.9436,529.90137
2446.582,2483.1033,2490.3416,529.8978
2468.4185,2480.1965,2444.2307,530.0283
2464.391,2475.8716,2467.1565,530.09625
2491.09,2479.3235,2474.0735,530.1315
2469.0864,2478.7053,2499.309,530.19336
2491.858,2473.395,2465.2856,530.2825
2463.2412,2470.2317,2478.5017,530.3657
2448.8535,2472.9424,2451.9102,530.5339
2439.0645,2479.2498,2443.215,530.7182
2494.97,2482.8848,2441.2295,530.8523
2473.7988,2490.6274,2499.952,530.88885
2444.9521,2487.2588,2468.965,531.02374
2468.8652,2481.7825,2416.2102,531.315
2479.0464,2481.5554,2448.5913,531.5208
2447.5295,2472.0361,2480.758,531.6176
2459.36,2452.9802,2449.5654,531.8069
2421.9202,2440.556,2449.1313,531.9978
2395.551,2402.7388,2413.2405,532.2431
2378.9497,2403.6409,2398.2532,532.4948
2411.4417,2428.9016,2399.8389,532.7676
2479.8083,2453.7227,2451.5886,532.9519
2507.9856,2501.7893,2511.8826,533.01465
2490.6667,2520.495,2511.2007,533.1097
2508.5417,2526.7993,2465.9177,533.4042
2499.9858,2534.993,2482.4304,533.58105
2547.8196,2549.721,2495.1265,533.6988
2522.4595,2555.1492,2548.7842,533.7178
2590.5093,2559.6245,2512.7554,533.7552
2517.9614,2556.5745,2556.5486,533.75195
2524.6414,2552.097,2484.561,533.81964
2508.417,2543.0269,2497.2039,533.8415
2541.23,2540.1592,2500.946,533.8301
2509.3047,2533.8938,2543.2566,533.7547
2559.157,2524.1929,2501.6082,533.7307
2512.8313,2516.0525,2531.9385,533.64417
2517.2158,2503.434,2490.9717,533.5744
2485.059,2494.6333,2502.1375,533.50256
2492.0007,2491.5972,2482.8394,533.4094
2471.8152,2489.6775,2496.324,533.32294
2513.0803,2479.4111,2475.8096,533.2832
2480.2102,2476.5493,2508.6802,533.18604
2478.0024,2466.7427,2479.218,533.087
2470.0186,2463.5476,2476.9373,533.0232
2489.2788,2473.438,2477.363,532.92035
2469.9456,2474.3237,2500.585,532.8346
2509.452,2469.8455,2477.9744,532.7862
2472.8093,2475.2642,2505.606,532.73035
2459.4019,2465.7202,2473.0088,532.6945
2463.604,2463.448,2468.1802,532.6196
2494.23,2473.2988,2479.0488,532.5251
2460.5059,2466.2375,2511.297,532.4433
2493.9314,2463.6814,2469.245,532.41327
2473.405,2465.2961,2485.1123,532.3488
2467.872,2454.4255,2472.7708,532.28613
2463.3064,2453.92,2479.4941,532.1526
2485.3318,2458.9792,2471.9868,532.0738
2460.0,2453.5076,2492.4766,531.94763
2490.2722,2450.143,2463.7454,531.8782
2457.0518,2454.0547,2484.1396,531.77576
2434.639,2450.1138,2459.0356,531.66724
2454.244,2451.8296,2445.2952,531.55023
2465.4072,2453.757,2468.469,531.42773
2448.71,2444.438,2482.7168,531.28845
2476.8074,2433.7366,2457.2285,531.1713
2431.6194,2429.6162,2471.222,531.05615
2450.181,2424.1528,2435.4592,530.9579
2439.9941,2422.1711,2462.4248,530.8357
2444.1306,2424.8284,2457.6145,530.7293
2444.9192,2428.816,2458.4443,530.62445
2467.7483,2426.061,2453.474,530.54224
2430.259,2426.2517,2471.3567,530.43536
2444.2107,2416.5483,2437.5923,530.38403
2433.7056,2405.1296,2455.902,530.30963
2429.1704,2407.9897,2450.41,530.25287
2430.7957,2413.939,2445.7134,530.203
2452.7058,2414.6492,2444.8962,530.1546
2425.5508,2417.939,2463.9578,530.06085
2443.545,2408.303,2437.745,530.01666
2430.2324,2405.0518,2455.3513,529.91907
2431.4712,2414.1875,2442.8318,529.86255
2429.8,2428.3574,2442.7976,529.79846
2450.58,2443.5793,2440.0342,529.73926
2440.974,2443.4238,2458.8674,529.6437
2422.9717,2440.8723,2449.1052,529.54846
2412.6423,2426.203,2429.2874,529.4701
2415.383,2420.477,2418.212,529.3865
2407.8328,2416.1165,2429.4893,529.27313
2438.9302,2407.7334,2426.1768,529.1587
2425.269,2413.7373,2449.9836,529.0221
2401.2278,2412.5461,2431.8062,528.923
2391.829,2414.0767,2403.0503,528.85394
2405.8635,2423.0903,2396.0686,528.80084
2419.305,2419.7898,2424.4302,528.7314
2442.8162,2411.8315,2440.117,528.66376
2426.8533,2410.8562,2447.6707,528.6141
2403.9285,2400.028,2418.229,528.62225
2390.9895,2394.7388,2394.2449,528.6565
2400.3865,2402.9175,2392.963,528.6794
2383.2542,2418.4866,2418.7195,528.68896
2417.316,2433.1123,2401.1733,528.73157
2408.7944,2445.1284,2423.0686,528.77234
2396.4065,2446.5874,2409.4487,528.84985
2402.1099,2430.1077,2395.2632,528.965
2415.4202,2427.6633,2403.2285,529.0788
2420.9714,2434.079,2424.7815,529.1349
2428.4172,2437.3604,2426.0046,529.199
2436.216,2445.6257,2419.0442,529.27673
2443.9512,2448.4937,2423.0562,529.3349
2415.0977,2434.6123,2436.8376,529.3364
2450.2083,2430.8425,2405.781,529.3507
2423.9348,2438.682,2444.1487,529.31537
2442.327,2438.0503,2417.1064,529.30505
2431.0725,2438.6824,2429.339,529.2785
