gamma_result,ref,TiDE_pred,LP
400.0,436.1014,400.0,533.8514
527.03894,904.84973,527.03894,533.85516
1636.7411,1296.6033,1636.7411,533.8588
1931.1465,1724.6505,1931.1465,533.8624
2160.7388,2031.7224,2160.7388,533.86597
2269.5132,2179.6394,2269.5132,533.86945
2336.47,2259.3264,2336.47,533.87286
2374.6755,2304.328,2374.6755,533.8762
2381.918,2328.151,2381.918,533.87946
2381.277,2345.0537,2381.277,533.8827
2416.4507,2353.3801,2416.4507,533.8858
2421.8704,2364.7876,2421.8704,533.88885
2404.87,2374.808,2404.87,533.89185
2425.262,2376.4321,2425.262,533.8948
2402.5525,2376.8855,2402.5525,533.8976
2418.202,2378.781,2418.202,533.9004
2421.4087,2378.5881,2421.4087,533.9031
2427.5913,2385.5457,2427.5913,533.90576
2416.8142,2388.5427,2416.8142,533.9083
2431.0027,2394.758,2431.0027,533.9108
2422.4458,2396.0295,2422.4458,533.91327
2429.3787,2402.6467,2429.3787,533.91565
2424.6934,2403.5508,2424.6934,533.91797
2437.1133,2406.3135,2437.1133,533.9202
2437.2246,2409.7815,2437.2246,533.92236
2450.9885,2413.1658,2450.9885,533.9245
2455.1326,2417.323,2455.1326,533.9265
2458.9065,2424.4392,2458.9065,533.9285
2466.3904,2427.462,2466.3904,533.9304
2470.527,2436.1484,2470.527,533.93225
2483.2402,2428.472,2483.2402,533.934
2476.5933,2427.2568,2476.5933,533.9357
2439.582,2424.3447,2439.582,533.9374
2448.326,2416.6423,2448.326,533.93896
2459.8176,2423.3088,2459.8176,533.9404
2456.1516,2426.1687,2456.1516,533.9419
2455.4207,2432.034,2455.4207,533.9433
2472.8494,2433.934,2472.8494,533.9446
2475.8997,2433.878,2475.8997,533.94586
2461.6338,2434.2937,2461.6338,533.947
2463.613,2429.2527,2463.613,533.9482
2462.2917,2438.6719,2462.2917,533.9492
2480.5916,2431.586,2480.5916,533.9502
2478.8464,2429.5608,2478.8464,533.9511
2469.3645,2428.8542,2469.3645,533.952
2462.0288,2418.3218,2462.0288,533.9528
2463.7249,2429.5063,2463.7249,533.95355
2467.4834,2432.6616,2467.4834,533.9542
2474.8828,2436.885,2474.8828,533.95483
2451.8977,2442.2893,2451.8977,518.243
2451.8977,2442.2476,2473.4329,518.243
2385.9824,2444.7808,2474.1565,501.9695
2370.045,2442.02,2434.701,507.03607
2399.826,2444.0645,2423.9915,515.955
2397.4082,2447.282,2469.2222,510.12457
2373.0298,2443.4712,2462.9387,507.34003
2397.3938,2447.7666,2418.5962,517.25305
2384.9812,2449.3984,2431.317,523.233
2403.3506,2445.4634,2432.8296,526.7649
2417.2046,2450.6638,2453.8066,524.4097
2408.8838,2437.4905,2453.9082,518.9352
2393.7383,2429.3916,2428.3271,520.13727
2415.622,2428.936,2408.0522,529.4615
2405.8503,2431.435,2433.732,530.1466
2427.3386,2442.8704,2436.962,532.7532
2445.969,2447.9314,2453.556,530.2448
2444.0227,2451.6182,2457.2363,526.6303
2456.7666,2439.6816,2440.9026,525.684
2448.8796,2440.2856,2445.429,523.18616
2430.255,2430.5598,2436.8691,521.5142
2424.508,2425.2212,2423.7622,523.9996
2427.9133,2431.8953,2422.0044,528.88245
2434.7288,2433.1746,2431.8164,530.9661
2457.4897,2441.6252,2439.526,531.8551
2450.9817,2441.0542,2453.5466,526.58344
2399.381,2439.5703,2439.8743,526.3206
2440.2292,2437.6592,2409.145,542.9956
2463.078,2432.2517,2442.7427,536.46155
2448.2883,2435.485,2467.153,522.80505
2455.9734,2430.5825,2437.4907,519.9041
2437.3018,2426.8354,2427.765,520.11914
2403.0356,2426.8591,2416.4556,524.19037
2413.5698,2426.3745,2404.9956,530.741
2437.8555,2427.7341,2426.7268,530.39905
2434.565,2431.8162,2448.9253,521.8457
2436.2488,2430.0254,2434.1658,519.6704
2426.6726,2427.364,2421.614,523.09485
2432.7104,2426.9404,2417.0474,527.34894
2427.365,2426.1204,2434.8977,524.31995
2422.0476,2427.3308,2433.239,522.3784
2417.2024,2431.136,2421.9053,523.89215
2437.254,2433.6274,2417.9023,529.79803
2431.4626,2432.3218,2442.0403,525.369
2419.2266,2434.1963,2439.1812,523.7267
2421.398,2433.3525,2428.4858,525.60535
2426.032,2433.5981,2430.178,526.90173
2435.3474,2438.6343,2437.1267,526.71875
2441.03,2435.9429,2439.8118,519.84766
2424.7373,2436.2744,2441.0505,514.08575
2404.1802,2433.9575,2428.0007,515.6113
2398.6265,2430.9404,2417.5657,521.2466
2416.0723,2431.023,2422.3423,525.1829
2413.5498,2432.1694,2439.691,521.93414
2423.89,2438.2512,2435.9404,522.7742
2416.2856,2438.4463,2436.3025,524.43713
2429.544,2437.4136,2429.3696,528.9327
2435.395,2436.1648,2443.2432,526.45514
2441.4421,2429.856,2443.7168,521.8298
2417.671,2431.6313,2440.3792,521.9239
2436.6782,2439.1763,2418.9014,531.8387
2450.2034,2439.602,2437.6357,533.4572
2446.4324,2441.2168,2454.3408,527.9014
2435.5615,2439.3958,2447.4534,523.89954
2446.832,2434.222,2428.6045,526.6466
2435.7163,2433.1284,2435.8757,525.5849
2432.1443,2440.051,2433.1826,525.8547
2436.972,2427.6172,2429.3096,525.6748
2421.4556,2435.7188,2437.783,525.8247
2429.6638,2442.0146,2433.3252,532.9008
2456.4834,2448.618,2444.0408,536.83075
2463.303,2456.4565,2463.958,531.5061
2463.6833,2455.7466,2465.0823,524.26935
2433.6113,2450.277,2453.4119,520.4405
2439.2507,2437.813,2428.4966,526.2024
2434.1423,2445.6675,2442.8818,527.7905
2446.5251,2454.8074,2451.3535,530.2733
2450.951,2464.897,2462.7786,531.7817
2470.8074,2478.561,2466.6794,534.24005
2471.0974,2470.618,2471.5745,530.0824
2473.0715,2469.4822,2465.4675,526.8636
2445.079,2454.0962,2461.5376,523.0665
2452.0222,2455.9873,2446.1787,528.5457
2447.843,2456.4294,2452.2378,530.0342
2464.498,2458.1707,2454.816,533.3101
2481.9631,2472.2773,2467.8438,535.97266
2471.3845,2470.352,2475.2998,536.019
2510.037,2485.9873,2471.3264,543.13495
2518.5293,2482.9207,2497.8538,533.74585
2488.5945,2469.2766,2497.7583,521.40533
2433.3218,2470.0754,2462.976,522.10095
2453.6545,2452.6077,2419.8462,542.84656
2475.0737,2449.6294,2455.1365,539.1027
2445.264,2460.1946,2497.9236,519.0583
2407.4329,2444.7388,2454.9988,513.2609
2403.501,2445.6028,2403.8745,522.64453
2384.4133,2422.6028,2410.7744,524.3029
2374.4172,2424.1956,2417.4038,525.2866
2398.0303,2423.2349,2417.2605,531.8623
2485.4976,2448.1445,2443.936,540.8844
2530.391,2485.166,2515.3767,534.11285
2497.234,2492.3984,2532.139,527.03674
2530.5732,2517.8757,2491.6387,545.67346
2531.7944,2512.2888,2511.8894,546.8779
2586.1526,2516.164,2523.1997,543.88275
2516.7073,2509.0183,2565.1243,524.7662
2531.71,2510.4688,2490.3623,536.64
2514.8745,2512.9912,2497.267,545.22375
2582.077,2509.595,2503.9883,549.7502
2542.5796,2514.9766,2574.3235,532.0791
2532.2786,2510.714,2532.2666,526.6322
2512.7761,2493.6714,2496.5964,527.04224
2503.6067,2485.154,2478.5945,529.1327
2497.775,2472.584,2492.1494,525.47565
2454.9224,2465.5137,2502.4067,522.4879
2463.9739,2479.7505,2464.9255,530.0264
2467.1772,2481.901,2475.1565,533.1634
2488.3015,2480.7703,2485.5774,532.232
2484.7153,2480.9265,2500.0974,527.0288
2487.8513,2464.3687,2490.1401,525.1145
2460.5645,2460.8145,2485.8223,525.4457
2461.2246,2469.308,2462.8396,530.64233
2451.6877,2471.9585,2473.3218,532.2217
2458.5007,2472.0994,2474.328,532.398
2474.3599,2467.4353,2482.539,529.95264
2482.8958,2466.9448,2493.067,530.166
2447.1313,2458.6802,2495.5503,530.10693
2448.5317,2466.7556,2467.9565,529.7006
2458.7954,2469.0693,2464.7292,531.1696
2437.8533,2456.3284,2471.608,524.79926
2445.8892,2451.1492,2453.8909,522.0214
2440.926,2444.5981,2452.3892,517.9008
2388.3508,2426.6294,2453.791,516.95154
2393.6355,2433.4536,2411.3276,526.4267
2438.2207,2439.3306,2420.1213,530.61273
2415.4495,2445.7153,2469.978,521.97125
2425.9377,2449.1836,2456.514,518.7204
2433.7354,2447.3425,2442.484,518.40497
2393.6248,2433.507,2442.6643,515.6405
2360.4778,2428.6682,2447.0474,491.5079
2336.9368,2437.5193,2393.2632,492.3469
2400.4111,2443.005,2383.3887,529.46387
2422.1094,2454.9368,2458.067,527.748
2427.8188,2457.4285,2467.0942,523.55084
2392.5137,2452.8877,2446.985,527.5538
2372.8975,2453.215,2470.7346,498.99176
2397.7275,2454.3652,2388.07,517.2964
2389.2236,2457.2017,2436.2317,520.882
2374.5142,2458.798,2460.5708,492.32858
2321.8547,2455.3096,2446.0366,468.98352
2239.1763,2447.2324,2428.7844,454.3262
2189.9932,2443.2837,2412.5256,442.16354
2121.5227,2447.9644,2373.9124,402.82495
1975.6365,2453.0798,2309.5288,363.99585
2192.3342,2456.6123,2129.49,494.5439
2315.1267,2456.7827,2394.5432,523.20544
2349.4675,2450.0483,2486.3008,502.98224
2352.8896,2446.31,2448.9688,503.30194
2396.4338,2453.219,2402.5728,529.6571
2395.563,2439.2383,2437.084,526.70905
2308.0344,2443.9177,2410.6143,442.42767
2292.9927,2442.4,2346.9592,490.53998
2173.3992,2436.9949,2312.5964,417.35767
1919.405,2449.4502,2256.4023,310.85126
1733.281,2449.055,2065.2832,263.92487
1530.8989,2450.8157,2037.7043,214.24258
1418.7405,2441.3623,1997.6389,177.03345
1317.8147,2441.8389,1999.2223,152.4967
1368.4734,2436.1465,1938.4734,201.99951
1226.7891,2430.9634,2084.5708,122.49213
1100.4392,2434.3674,1972.6069,74.594635
1048.5459,2436.1836,1849.6904,82.53131
996.80554,2428.3184,1937.3805,68.68945
1146.3054,2429.8135,1843.7361,155.1034
1467.3027,2428.235,1916.3752,307.32852
1778.6821,2427.3054,2156.792,442.31552
2010.4735,2436.5364,2359.7185,479.94266
2152.346,2439.4749,2431.306,475.5895
2176.516,2433.0012,2447.787,459.61932
2175.1309,2430.0059,2432.43,450.98297
2164.903,2421.5498,2422.3357,450.2951
2173.8743,2418.055,2422.1887,457.87885
2193.7075,2423.5542,2427.029,460.8153
2107.663,2426.599,2334.8118,401.6525
2146.6592,2424.2449,2387.2732,466.7532
2057.9602,2424.814,2235.0356,369.2325
2075.7402,2424.5835,2295.9568,447.5336
2166.486,2423.7595,2385.2324,468.83356
2119.3198,2433.4866,2317.7515,414.83917
2028.0317,2435.8108,2242.132,409.35944
2179.3296,2431.1194,2377.5654,490.24512
2253.214,2433.2808,2480.0247,470.21866
2189.478,2434.9895,2490.3582,433.85547
2116.726,2436.037,2284.8247,404.83267
2174.0884,2444.567,2386.2043,485.1971
2183.2192,2444.0725,2310.0725,448.19678
2062.3943,2433.8667,2273.1572,373.56863
2074.8948,2431.207,2341.863,471.35944
2287.6074,2429.7622,2405.6724,514.2792
2153.0696,2427.743,2376.9028,397.65173
2172.5398,2436.2783,2383.3762,466.44467
2284.053,2442.0398,2418.048,506.949
2321.9956,2442.3425,2475.65,497.96854
2190.424,2441.7864,2376.7524,410.1663
2220.9604,2441.0315,2369.7776,487.19034
2342.3938,2434.7083,2415.9321,520.99396
2362.149,2432.3738,2478.5215,501.72882
2233.323,2438.541,2370.5603,426.14774
2334.9011,2438.169,2358.6545,511.1736
2382.1558,2438.4084,2437.1907,528.3017
2372.1343,2445.272,2465.8186,518.69275
2376.6042,2440.524,2447.2683,522.20905
2431.9888,2438.8105,2437.295,535.0082
2423.3064,2447.2825,2457.93,530.7384
2418.0996,2442.3296,2447.206,532.4182
2432.8945,2442.0942,2440.9666,538.867
2469.5842,2445.694,2446.2314,541.96533
2463.8667,2448.5676,2459.2139,536.4627
2523.9807,2464.7908,2458.2036,545.3858
2483.1482,2483.888,2494.0674,538.3525
2524.002,2501.7727,2480.0815,554.34875
2524.1665,2497.5261,2502.06,545.68933
2536.5027,2497.6768,2498.0671,537.7509
2467.937,2485.988,2501.098,526.28253
2515.841,2484.268,2448.9219,553.79944
2498.5684,2488.0984,2496.3083,541.16986
2505.833,2481.3552,2485.413,532.4037
2502.4075,2477.4268,2478.355,526.24854
2515.5662,2467.1443,2461.7366,525.2141
2457.0605,2460.5474,2466.5293,519.33026
2448.227,2461.5203,2436.2366,532.24207
2469.1511,2461.9758,2443.8818,538.81854
2490.4001,2465.6487,2471.7153,529.7505
2442.5466,2467.4495,2483.7488,516.14703
2417.8977,2470.344,2452.6785,525.4421
2465.2178,2470.7837,2432.094,547.88696
2526.2832,2481.614,2490.6514,541.1532
2519.071,2498.6453,2534.4485,546.63715
2570.966,2511.1182,2517.0435,541.7658
2570.3416,2521.698,2534.8247,554.2621
2622.0105,2525.474,2526.3062,550.2942
2543.4702,2520.9783,2543.4756,532.4209
2590.1345,2511.344,2495.99,554.3299
2567.0005,2511.9363,2518.0544,546.085
2539.82,2508.083,2504.3118,546.4244
2546.877,2511.2954,2495.6208,555.2019
2622.6387,2519.028,2508.5674,553.703
2514.9897,2511.485,2565.0586,519.9616
2482.8145,2490.6396,2470.1572,522.0344
2469.033,2467.8242,2435.1016,535.6517
2441.3135,2438.0698,2449.3127,530.48553
2380.447,2438.0085,2451.4868,522.8533
2430.169,2458.1045,2420.1929,547.43365
2530.6155,2476.8262,2470.75,545.6127
2531.4275,2496.1704,2571.8992,516.68066
2437.3926,2507.654,2547.2725,508.40814
2404.9705,2513.372,2496.6704,508.62012
2403.196,2519.1787,2508.7268,503.4784
2415.2983,2538.3977,2512.2273,505.38724
2425.9705,2547.3323,2507.5403,523.91345
2518.614,2545.7517,2508.6023,539.9092
2521.6946,2543.2874,2555.59,534.8957
2542.4175,2538.6372,2534.8613,535.71606
2510.5396,2531.4243,2537.6504,532.91895
2529.169,2535.8372,2532.2595,520.33057
2488.5383,2538.8813,2525.341,528.7305
2563.4724,2532.3958,2512.0632,540.80164
2535.647,2527.824,2560.5295,528.0057
2515.2466,2522.9695,2523.1123,529.9099
2462.8792,2519.3726,2527.423,516.9971
2555.6213,2523.3901,2473.6738,549.6727
2536.9302,2527.0544,2566.484,537.7822
2553.952,2523.6492,2540.4124,531.4458
2503.8215,2517.2695,2525.6052,530.36774
2482.1099,2510.8906,2516.729,511.0456
2476.7146,2503.4734,2466.907,537.8998
2532.6301,2503.3464,2496.5083,543.36786
2500.9595,2505.9004,2552.422,532.9421
2544.4597,2500.0918,2500.4072,530.3062
2488.8533,2497.7554,2512.4277,526.34515
2452.2698,2493.9238,2498.302,507.99615
2460.0112,2494.1465,2452.9207,538.00214
2513.2634,2498.4724,2485.7942,542.78705
2483.4363,2500.0688,2548.8608,532.72003
2531.4841,2496.23,2493.4255,532.5514
2476.229,2487.5552,2512.1252,523.19556
2386.8464,2478.8765,2488.7026,501.9561
2426.0552,2472.7153,2404.902,542.7684
2499.7869,2468.658,2463.2346,543.6428
2450.3079,2474.6772,2544.6887,525.7851
2484.4507,2470.0127,2465.3782,527.54926
2434.5745,2466.7854,2459.9827,517.2335
2358.322,2459.2375,2418.7378,492.99176
2299.526,2449.1301,2402.764,462.74744
2314.004,2448.163,2328.0747,500.613
2289.2678,2450.194,2393.3743,472.64816
2350.1255,2447.7988,2361.437,517.84875
2397.7634,2450.5376,2420.462,531.2296
2387.666,2446.6248,2455.9614,521.7664
2318.0342,2446.893,2458.742,463.4944
2197.945,2452.5151,2396.9219,420.52972
2065.9458,2452.8093,2324.7559,374.077
1926.7834,2453.1267,2274.2703,335.29523
1760.0552,2453.2043,2219.878,281.64728
1589.8262,2450.109,2159.1443,222.51157
1446.3188,2447.0007,2042.9877,186.53543
1389.0054,2446.7307,2007.2051,179.13104
1433.0548,2448.8777,1985.6555,226.56262
1357.3271,2444.6953,2140.4724,169.7529
1411.6179,2442.05,1991.1039,218.69531
1453.9961,2439.1985,1998.9746,236.84503
1476.9769,2436.6008,2027.5482,248.95532
1493.5123,2438.2983,2032.9247,246.11841
1710.9287,2447.53,2004.2516,383.34216
2001.3896,2450.1628,2251.0156,503.3374
2224.9058,2449.1943,2449.6072,493.0318
2162.5,2449.521,2494.8735,445.62268
2187.6807,2445.3372,2404.9465,472.51614
2270.5925,2445.1096,2423.1956,490.73
2248.4856,2454.2134,2479.0493,477.07983
2250.6084,2458.7495,2473.5354,470.03323
2283.0222,2459.5513,2463.9614,478.9759
2265.129,2459.389,2470.3218,481.5841
2289.2788,2451.6484,2467.9495,483.31158
2269.8562,2450.5798,2476.0286,471.4832
2280.305,2456.738,2466.6333,473.56927
2295.6582,2458.0244,2469.599,471.4353
2283.2244,2458.5713,2469.2466,470.06912
2258.4456,2451.7256,2454.5154,476.19174
2285.422,2444.3135,2449.5996,485.23102
2288.58,2447.4556,2431.3528,467.78934
2267.2598,2454.4321,2433.639,463.2308
2304.1975,2461.108,2447.9294,480.92892
2282.4976,2462.466,2431.4512,470.1927
2303.9714,2456.0535,2460.1482,488.85416
2309.4785,2449.231,2468.6682,485.61453
2301.644,2445.6555,2467.5667,484.45792
2312.7366,2452.725,2466.1934,494.88052
2144.3523,2458.9827,2327.9368,390.5497
2272.1882,2459.3608,2338.7607,511.38712
2164.2532,2456.3013,2306.9565,422.69366
2049.095,2448.902,2231.6543,390.92944
2232.4873,2443.6565,2296.9436,524.0161
2344.9155,2447.7585,2449.2773,535.1992
2370.352,2451.9954,2496.9333,504.56726
2360.3884,2451.7522,2461.2666,504.68417
2252.8074,2451.3108,2301.6646,456.2826
2337.5618,2446.1821,2357.0564,541.69305
2393.0164,2444.8691,2377.1956,510.50995
2380.667,2447.7,2450.3884,513.63855
2434.0652,2451.0786,2436.6055,531.60046
2430.6702,2451.605,2447.0938,537.75165
2465.2632,2449.0454,2441.7644,543.56836
2441.6306,2446.2166,2457.9075,531.27264
2462.758,2443.945,2444.9768,529.44073
2435.5608,2444.9827,2446.0957,528.2976
2481.7385,2448.1123,2430.5212,541.4217
2472.1733,2448.072,2455.1077,531.9276
2470.183,2447.112,2449.7944,529.22675
2431.0356,2453.7363,2455.9353,528.19275
2475.3474,2460.7288,2450.5818,539.51465
2478.9905,2470.0417,2475.156,536.82056
2515.251,2480.5378,2481.7256,536.4368
2478.0112,2477.4917,2491.5981,527.0886
2495.7263,2477.808,2463.054,538.0332
2483.5347,2473.2024,2476.7756,537.1908
2500.982,2478.7227,2480.5024,537.307
2476.7373,2483.129,2487.6147,534.2338
2512.1624,2478.8281,2468.1572,539.89014
2466.7888,2474.777,2477.4128,530.60706
2494.0005,2459.9517,2449.7498,536.8844
2472.6562,2454.4797,2462.322,530.0937
2480.9656,2456.602,2445.7402,528.69604
2438.934,2462.3857,2448.5386,528.6268
2484.8145,2465.7495,2437.9678,545.693
2480.9639,2462.9382,2463.5781,535.95795
2519.455,2454.3484,2461.2415,533.57367
2467.4556,2452.0742,2481.7974,525.2661
2496.0574,2463.1523,2446.14,539.03436
2495.514,2470.495,2465.6082,542.3872
2527.2495,2477.73,2474.7876,541.7449
2476.9656,2474.7634,2496.6829,529.15063
2506.457,2461.0234,2451.4143,533.19794
2474.014,2457.3481,2469.4885,528.8789
2485.3442,2463.847,2457.9124,533.00726
2476.6436,2473.5374,2472.7964,534.4297
2511.5977,2481.9707,2471.496,539.77563
2490.8315,2483.1033,2501.7043,532.2907
2492.818,2480.1965,2480.6018,532.71747
2487.5337,2475.8716,2481.9958,531.6583
2492.1985,2479.3235,2483.1772,530.5543
2460.337,2478.7053,2492.55,524.45355
2485.685,2473.395,2464.0244,531.9506
2449.216,2470.2317,2486.6355,528.0988
2492.354,2472.9424,2454.5957,536.80676
2467.1467,2479.2498,2504.3638,527.97723
2495.3293,2482.8848,2484.5098,528.875
2470.751,2490.6274,2508.4124,523.55664
2426.2148,2487.2588,2484.0967,524.6564
2432.8716,2481.7825,2445.5027,535.99725
2467.0525,2481.5554,2467.8782,533.1221
2419.527,2472.0361,2510.2144,512.5509
2385.9502,2452.9802,2459.4111,504.52344
2359.8281,2440.556,2404.375,508.39096
2354.1262,2402.7388,2388.926,512.14075
2338.8152,2403.6409,2409.3787,515.00507
2340.4998,2428.9016,2473.376,488.5734
2342.9236,2453.7227,2479.3308,474.28085
2324.205,2501.7893,2482.8862,475.3349
2320.3328,2520.495,2485.1887,486.18323
2401.6763,2526.7993,2431.2278,550.6326
2450.337,2534.993,2547.8257,524.92
2513.4192,2549.721,2525.7195,541.76086
2522.3542,2555.1492,2550.2986,545.228
2585.3462,2559.6245,2558.918,531.7696
2519.235,2556.5745,2559.5122,531.06665
2524.4417,2552.097,2550.3257,520.7323
2508.3179,2543.0269,2514.826,540.2793
2538.766,2540.1592,2543.7246,525.0516
2491.9832,2533.8938,2531.7988,525.783
2483.8345,2524.1929,2522.6467,513.9989
2415.1633,2516.0525,2509.0176,504.3638
2373.6384,2503.434,2493.708,495.8435
2350.4016,2494.6333,2482.8435,488.40552
2342.3591,2491.5972,2473.7966,480.71725
2297.7083,2489.6775,2466.375,472.82217
2295.9182,2479.4111,2452.0427,463.60095
2266.044,2476.5493,2440.3538,456.6352
2168.1792,2466.7427,2406.0781,419.56412
2081.935,2463.5476,2365.4312,387.54202
1956.2526,2473.438,2285.8997,334.80115
2053.7717,2474.3237,2140.9612,437.85822
2044.9728,2469.8455,2319.126,390.81372
1930.7534,2475.2642,2323.4414,357.9975
2008.3103,2465.7202,2174.6416,427.77682
2180.1843,2463.448,2238.4893,486.9229
2286.3652,2473.2988,2434.538,503.60126
2298.6724,2466.2375,2480.201,490.56412
2351.963,2463.6814,2425.7876,497.62994
2131.4526,2465.2961,2365.964,366.0745
2093.203,2454.4255,2190.8616,448.7897
1868.6641,2453.92,2255.694,288.4145
1857.2024,2458.9792,2070.8796,367.3493
2030.4622,2453.5076,2108.0698,453.875
2261.5886,2450.143,2311.009,518.75055
2299.6365,2454.0547,2496.3486,497.35532
2017.4044,2450.1138,2341.543,325.3571
1643.1008,2451.8296,2086.3308,187.71606
1225.2196,2453.757,1919.4955,58.01184
875.17145,2444.438,1830.2067,-31.81076
626.83905,2433.7366,1816.531,-76.59769
461.91586,2429.6162,1776.5286,-93.19388
462.85873,2424.1528,1685.078,-60.450104
675.904,2422.1711,1678.7744,30.987823
931.34296,2424.8284,1781.2388,112.924225
1295.9108,2428.816,1869.9694,258.9475
1705.3115,2426.061,2125.3547,424.01944
1855.5347,2426.2517,2341.0652,461.71667
2009.2216,2416.5483,2389.33,471.7344
2125.5715,2405.1296,2421.4148,463.9553
2131.7986,2407.9897,2443.7048,442.84473
1756.164,2413.939,2120.1042,227.34482
1880.4803,2414.6492,2196.6074,449.4512
2112.4004,2417.939,2385.3687,501.85855
2156.9126,2408.303,2488.1985,445.09595
1956.1416,2405.0518,2313.2847,323.0692
2077.1626,2414.1875,2312.6587,458.52557
1922.8086,2428.3574,2127.132,310.28992
2004.4736,2443.5793,2330.4995,454.31802
2135.3044,2443.4238,2445.004,467.92038
2051.2122,2440.8723,2306.5984,375.99908
1816.465,2426.203,2118.5496,298.21674
1959.7129,2420.477,2267.2017,502.82407
2234.7114,2416.1165,2419.348,506.5171
2192.7612,2407.7334,2524.3364,415.67252
2120.7961,2413.7373,2431.2148,422.4834
2198.058,2412.5461,2376.4902,478.92667
2254.6187,2414.0767,2422.3855,486.6502
2084.0122,2423.0903,2296.189,372.21088
2092.383,2419.7898,2334.3657,465.0745
2292.8374,2411.8315,2390.351,499.73364
2111.709,2410.8562,2337.4866,373.107
2110.5735,2400.028,2320.7617,465.8082
2274.184,2394.7388,2369.9573,510.4532
2306.456,2402.9175,2460.1985,487.4054
2120.5496,2418.4866,2342.4023,381.71448
2267.2385,2433.1123,2327.8118,498.7379
2349.3997,2445.1284,2438.7908,519.9784
2319.709,2446.5874,2478.0325,503.22052
2342.4504,2430.1077,2445.012,506.78528
2208.5864,2427.6633,2245.9158,411.31287
2290.6865,2434.079,2317.486,523.9029
2431.5764,2437.3604,2426.2488,546.42456
2397.3745,2445.6257,2491.028,515.23047
2388.493,2448.4937,2445.0957,523.3821
2402.7031,2434.6123,2421.4492,542.32806
2471.693,2430.8425,2428.3237,549.55817
2451.7776,2438.682,2461.45,530.3305
