time_index,melt_pool_temperature,scanning_speed,X,Y,Z,Dist_to_nearest_X,Dist_to_nearest_Y,Dist_to_nearest_Z,Laser_power,laser_power_number
1.4653414180507294,2242.8030396984473,6.999999999420683,-7.492596086804573,19.25,0.75,12.507403913195427,0.75,0,533.948157259249,1
1.5010814526373326,2246.3854650575295,6.999999999420677,-7.242415844719057,19.25,0.75,12.757584155280943,0.75,0,533.949214088249,1
1.5368214872239359,2246.3854650575295,6.9999999994207265,-6.99223560263354,19.25,0.75,13.00776439736646,0.75,0,533.9502067116827,1
1.572561521810539,2193.809688255498,6.999999999420677,-6.742055360548024,19.25,0.75,13.257944639451976,0.75,0,533.9511352999612,1
1.6083015563971423,2193.809688255498,6.999999999420677,-6.491875118462508,19.25,0.75,13.508124881537492,0.75,0,533.9520000244265,1
1.6440415909837456,2244.4532590647077,6.999999999420677,-6.241694876376991,19.25,0.75,13.758305123623009,0.75,0,533.9528010573075,1
1.6797816255703488,2244.4532590647077,6.999999999420683,-5.991514634291473,19.25,0.75,14.008485365708527,0.75,0,533.9535385717156,1
1.715521660156952,2260.251620542198,6.9999999994207265,-5.741334392205957,19.25,0.75,14.258665607794043,0.75,0,533.9542127416734,1
1.7512616947435553,2260.251620542198,6.999999999420677,-5.49115415012044,19.25,0.75,14.50884584987956,0.75,0,533.9548237420548,1
1.7870017293301586,2259.479776419229,6.999999999420677,-5.240973908034924,19.25,0.75,14.759026091965076,0.75,0,533.9553717486526,1
1.8227417639167618,2259.479776419229,6.999999999420677,-4.990793665949408,19.25,0.75,15.009206334050592,0.75,0,533.9558569381317,1
1.858481798503365,2260.3724040795883,6.9999999994207265,-4.740613423863891,19.25,0.75,15.259386576136109,0.75,0,533.9562794880414,1
1.8942218330899683,2260.3724040795883,6.999999999420677,-4.490433181778375,19.25,0.75,15.509566818221625,0.75,0,533.9566395768097,1
1.9299618676765715,2237.0915686247754,6.999999999420683,-4.240252939692857,19.25,0.75,15.759747060307143,0.75,0,533.9569373837185,1
1.9657019022631748,2237.0915686247754,6.9999999994206705,-3.9900726976073404,19.25,0.75,16.00992730239266,0.75,0,533.9571730889525,1
2.001441936849778,2272.9937931882914,6.9999999994207265,-3.739892455521824,19.25,0.75,16.260107544478174,0.75,0,533.9573468735571,1
2.03718197143638,2272.9937931882914,6.999999999420689,-3.4897122134363077,19.25,0.75,16.510287786563694,0.75,0,533.9574589194569,1
2.0729220060229823,2257.203100998636,6.999999999420677,-3.2395319713507895,19.25,0.75,16.76046802864921,0.75,0,533.9575094094107,1
2.1086620406095844,2257.203100998636,6.999999999420677,-2.989351729265273,19.25,0.75,17.010648270734727,0.75,0,533.9574985270771,1
2.1444020751961865,2259.3248534113736,6.999999999420677,-2.739171487179757,19.25,0.75,17.260828512820243,0.75,0,533.957426456955,1
2.1801421097827887,2259.3248534113736,6.9999999994207265,-2.488991245094237,19.25,0.75,17.511008754905763,0.75,0,533.9572933844129,1
2.215882144369391,2187.734470839456,6.999999999420677,-2.2388110030087205,19.25,0.75,17.76118899699128,0.75,0,533.9570994956832,1
2.251622178955993,2187.734470839456,6.999999999420677,-1.9886307609232041,19.25,0.75,18.011369239076796,0.75,0,533.9568449778196,1
2.287362213542595,2256.524720182877,6.999999999420677,-1.7384505188376878,19.25,0.75,18.261549481162312,0.75,0,533.9565300187597,1
2.323102248129197,2256.524720182877,6.9999999994207265,-1.4882702767521714,19.25,0.75,18.51172972324783,0.75,0,533.9561548072838,1
2.3588422827157993,2249.960692941651,6.999999999420627,-1.238090034666655,19.25,0.75,18.761909965333345,0.75,0,533.9557195330071,1
2.3945823173024015,2249.960692941651,6.999999999420776,-0.9879097925811386,19.25,0.75,19.01209020741886,0.75,0,533.9552243864113,1
2.4303223518890036,2270.4551914774456,6.999999999420677,-0.7377295504956223,19.25,0.75,19.262270449504378,0.75,0,533.9546695587819,1
2.4660623864756057,2270.4551914774456,6.999999999420677,-0.4875493084101059,19.25,0.75,19.512450691589894,0.75,0,533.9540552422773,1
2.501802421062208,2256.1153297613837,6.999999999420689,-0.23736906632458954,19.25,0.75,19.76263093367541,0.75,0,533.9533816298807,1
2.53754245564881,2256.1153297613837,6.999999999420677,0.01281117576092683,19.25,0.75,19.987188824239073,0.75,0,533.9526489154131,1
2.573282490235412,2252.614708390922,6.999999999420677,0.2629914178464432,19.25,0.75,19.737008582153557,0.75,0,533.9518572935265,1
2.6090225248220142,2252.614708390922,6.999999999420677,0.5131716599319596,19.25,0.75,19.48682834006804,0.75,0,533.951006959679,1
2.6447625594086164,2253.406560637421,6.999999999420677,0.7633519020174759,19.25,0.75,19.236648097982524,0.75,0,533.9500981101845,1
2.6805025939952185,2253.406560637421,6.999999999420677,1.0135321441029959,19.25,0.75,18.986467855897004,0.75,0,533.9491309421693,1
2.7162426285818206,2250.550859430106,6.999999999420776,1.2637123861885122,19.25,0.75,18.736287613811488,0.75,0,533.9481056535911,1
2.7519826631684228,2250.550859430106,6.999999999420677,1.5138926282740286,19.25,0.75,18.48610737172597,0.75,0,533.9470224431925,1
2.787722697755025,2258.8846647558544,6.999999999420677,1.764072870359545,19.25,0.75,18.235927129640455,0.75,0,533.9458815105686,1
2.823462732341627,2258.8846647558544,6.999999999420677,2.0142531124450613,19.25,0.75,17.98574688755494,0.75,0,533.9446830561046,1
2.859202766928229,2263.4103528284254,6.999999999420677,2.2644333545305777,19.25,0.75,17.735566645469422,0.75,0,533.9434272810075,1
2.8949428015148313,2263.4103528284254,6.999999999420677,2.514613596616094,19.25,0.75,17.485386403383906,0.75,0,533.9421143872987,1
2.9306828361014334,2242.1192647652288,6.999999999420677,2.7647938387016104,19.25,0.75,17.23520616129839,0.75,0,533.9407445777705,1
2.9664228706880356,2242.1192647652288,6.999999999420689,3.014974080787127,19.25,0.75,16.985025919212873,0.75,0,533.9393180560513,1
3.0021629052746377,2260.777397261459,6.999999999420677,3.265154322872643,19.25,0.75,16.734845677127357,0.75,0,533.937835026561,1
3.03790293986124,2260.777397261459,6.999999999420776,3.5153345649581595,19.25,0.75,16.48466543504184,0.75,0,533.9362956945042,1
3.073642974447842,2264.6620412203292,6.999999999420677,3.765514807043676,19.25,0.75,16.234485192956324,0.75,0,533.9347002659028,1
3.109383009034444,2264.6620412203292,6.999999999420677,4.015695049129192,19.25,0.75,15.984304950870808,0.75,0,533.9330489475315,1
3.145123043621046,2252.0169682724377,6.999999999420677,4.265875291214709,19.25,0.75,15.734124708785291,0.75,0,533.9313419469869,1
3.1808630782076484,2252.0169682724377,6.999999999420677,4.516055533300225,19.25,0.75,15.483944466699775,0.75,0,533.9295794726402,1
3.2166031127942505,2258.7745128708966,6.999999999420677,4.766235775385741,19.25,0.75,15.233764224614259,0.75,0,533.927761733649,1
3.2523431473808526,2258.7745128708966,6.999999999420677,5.016416017471258,19.25,0.75,14.983583982528742,0.75,0,533.9258889399506,1
3.2880831819674547,2261.6996684164515,6.999999999420677,5.266596259556774,19.25,0.75,14.733403740443226,0.75,0,533.9239613022364,1
3.323823216554057,2261.6996684164515,6.999999999420776,5.5167765016422905,19.25,0.75,14.48322349835771,0.75,0,533.9219790320033,1
3.359563251140659,2256.64125496715,6.999999999420677,5.76695674372781,19.25,0.75,14.23304325627219,0.75,0,533.9199423415073,1
3.395303285727261,2256.64125496715,6.999999999420689,6.017136985813327,19.25,0.75,13.982863014186673,0.75,0,533.9178514437848,1
3.4310433203138633,2252.263691620114,6.999999999420677,6.267317227898843,19.25,0.75,13.732682772101157,0.75,0,533.915706552604,1
3.4667833549004654,2252.263691620114,6.999999999420677,6.517497469984363,19.25,0.75,13.482502530015637,0.75,0,533.9135078825338,1
3.5025233894870675,2267.4725871940564,6.999999999420677,6.7676777120698794,19.25,0.75,13.23232228793012,0.75,0,533.9112556488799,1
3.5382634240736697,2267.4725871940564,6.999999999420677,7.017857954155396,19.25,0.75,12.982142045844604,0.75,0,533.9089500677171,1
3.574003458660272,2261.786729518032,6.999999999420677,7.268038196240912,19.25,0.75,12.731961803759088,0.75,0,533.9065913558818,1
3.609743493246874,2261.786729518032,6.999999999420677,7.5182184383264286,19.25,0.75,12.481781561673571,0.75,0,533.9041797309283,1
3.645483527833476,2255.572121319374,6.999999999420776,7.768398680411945,19.25,0.75,12.231601319588055,0.75,0,533.9017154111922,1
3.681223562420078,2255.572121319374,6.999999999420677,8.018578922497461,19.25,0.75,11.981421077502539,0.75,0,533.8991986157489,1
3.7169635970066803,2258.4583105009647,6.999999999420677,8.268759164582978,19.25,0.75,11.731240835417022,0.75,0,533.8966295644027,1
3.7527036315932825,2258.4583105009647,6.999999999420677,8.518939406668494,19.25,0.75,11.481060593331506,0.75,0,533.8940084777225,1
3.7884436661798846,2263.564733928448,6.999999999420677,8.76911964875401,19.25,0.75,11.23088035124599,0.75,0,533.891335576975,1
3.8241837007664867,2263.564733928448,6.999999999420677,9.019299890839527,19.25,0.75,10.980700109160473,0.75,0,533.8886110841951,1
3.859923735353089,2262.0715128233337,6.999999999420689,9.269480132925043,19.25,0.75,10.730519867074957,0.75,0,533.8858352221371,1
3.895663769939691,2262.0715128233337,6.999999999420677,9.51966037501056,19.25,0.75,10.48033962498944,0.75,0,533.8830082142872,1
3.931403804526293,2264.0415977681178,6.999999999420677,9.769840617096076,19.25,0.75,10.230159382903924,0.75,0,533.8801302848558,1
3.9671438391128953,2264.0415977681178,6.999999999420764,10.020020859181592,19.25,0.75,9.979979140818408,0.75,0,533.8772016587528,1
4.002883873699497,2267.809370928178,6.999999999420689,10.270201101267109,19.25,0.75,9.729798898732891,0.75,0,533.8742225616376,1
4.038623908286102,2267.809370928178,6.999999999420664,10.520381343352625,19.25,0.75,9.479618656647375,0.75,0,533.8711932198738,1
4.074363942872706,2264.6843925786716,6.999999999420789,10.770561585438141,19.25,0.75,9.229438414561859,0.75,0,533.8681138605498,1
4.11010397745931,2264.6843925786716,6.999999999420689,11.020741827523661,19.25,0.75,8.979258172476339,0.75,0,533.8649847114325,1
4.145844012045915,2252.312700352204,6.999999999420664,11.270922069609178,19.25,0.75,8.729077930390822,0.75,0,533.8618060010187,1
4.181584046632519,2252.312700352204,6.999999999420689,11.521102311694694,19.25,0.75,8.478897688305306,0.75,0,533.8585779585093,1
4.2173240812191235,2181.99058417509,6.999999999420664,11.77128255378021,19.25,0.75,8.22871744621979,0.75,0,533.8553008138015,1
4.253064115805728,2181.99058417509,6.999999999420689,12.02146279586573,19.25,0.75,7.97853720413427,0.75,0,533.8519747975023,1
4.288804150392332,2279.8449746877477,6.999999999420764,12.271643037951243,19.25,0.75,7.728356962048757,0.75,0,533.8486001408783,1
4.324544184978937,2279.8449746877477,6.999999999420689,12.521823280036763,19.25,0.75,7.478176719963237,0.75,0,533.8451770759219,1
4.360284219565541,2227.3652022997844,6.999999999420664,12.772003522122276,19.25,0.75,7.227996477877724,0.75,0,533.8417058353072,1
4.396024254152145,2227.3652022997844,6.999999999420689,13.022183764207796,19.25,0.75,6.977816235792204,0.75,0,533.8381866523796,1
4.43176428873875,2266.4926763976437,6.999999999420664,13.272364006293309,19.25,0.75,6.727635993706691,0.75,0,533.834619761192,1
4.467504323325354,2266.4926763976437,6.999999999420689,13.522544248378829,19.25,0.75,6.4774557516211715,0.75,0,533.8310053964373,1
4.503244357911958,2268.2108670124117,6.999999999420664,13.772724490464341,19.25,0.75,6.227275509535659,0.75,0,533.8273437935185,1
4.538984392498563,2268.2108670124117,6.999999999420689,14.022904732549861,19.25,0.75,5.977095267450139,0.75,0,533.8236351884998,1
4.574724427085167,2286.107435080685,6.999999999420689,14.273084974635374,19.25,0.75,5.726915025364626,0.75,0,533.8198798181197,1
4.610464461671771,2286.107435080685,6.999999999420764,14.523265216720894,19.25,0.75,5.476734783279106,0.75,0,533.8160779197812,1
4.646204496258376,2233.9904235758677,6.999999999420689,14.773445458806407,19.25,0.75,5.226554541193593,0.75,0,533.812229731529,1
4.68194453084498,2233.9904235758677,6.999999999420565,15.023625700891927,19.25,0.75,4.976374299108073,0.75,0,533.8083354920983,1
4.717684565431584,2206.441310322688,6.999999999420789,15.27380594297744,19.25,0.75,4.7261940570225605,0.75,0,533.8043954408699,1
4.753424600018189,2206.441310322688,6.999999999420764,15.52398618506296,19.25,0.75,4.4760138149370405,0.75,0,533.8004098178894,1
4.789164634604793,2226.3445908994413,6.99999999942059,15.774166427148472,19.25,0.75,4.225833572851528,0.75,0,533.7963788638226,1
4.8249046691913975,2226.3445908994413,6.999999999420764,16.024346669233992,19.25,0.75,3.975653330766008,0.75,0,533.7923028200039,1
4.860644703778002,2290.464677378312,6.99999999942059,16.274526911319505,19.25,0.75,3.725473088680495,0.75,0,533.7881819284142,1
4.896384738364606,2290.464677378312,6.999999999420764,16.524707153405025,19.25,0.75,3.475292846594975,0.75,0,533.7840164316701,1
4.9321247729512105,2281.578185522884,6.99999999942059,16.774887395490538,19.25,0.75,3.2251126045094622,0.75,0,533.7798065730376,1
4.967864807537815,2281.578185522884,6.999999999420764,17.025067637576058,19.25,0.75,2.9749323624239423,0.75,0,533.775552596382,1
5.003604842124419,2216.7331624286285,6.99999999942059,17.27524787966157,19.25,0.75,2.7247521203384295,0.75,0,533.7712547462352,1
5.039344876711024,2216.7331624286285,6.999999999420789,17.52542812174709,19.25,0.75,2.4745718782529096,0.75,0,533.7669132677488,1
5.075084911297628,2221.7275114244603,6.999999999420764,17.77560836383261,19.25,0.75,2.2243916361673897,0.75,0,533.762528406686,1
5.110824945884232,2221.7275114244603,6.99999999942059,18.025788605918123,19.25,0.75,1.9742113940818768,0.75,0,533.7581004094566,1
5.146564980470837,2264.720440556489,6.999999999420764,18.275968848003643,19.25,0.75,1.724031151996357,0.75,0,533.7536295230484,1
5.182305015057441,2264.720440556489,6.99999999942059,18.526149090089156,19.25,0.75,1.473850909910844,0.75,0,533.7491159950994,1
5.218045049644045,2223.6219765294422,6.999999999420764,18.776329332174676,19.25,0.75,1.2236706678253242,0.75,0,533.7445600738471,1
5.25378508423065,2223.6219765294422,5.269830547943373,19.02650957426019,19.25,0.75,0.9734904257398114,0.75,0,533.7399620081417,1
5.289525118817254,2222.8724717767323,6.9999999987272705,19.25,19.223310183656935,0.75,0.75,0.7766898163430653,0,533.7353220474356,1
5.325265153403858,2222.8724717767323,6.999999998727295,19.25,18.973129941596202,0.75,0.75,1.026870058403798,0,533.7306404417618,1
5.361005187990463,2314.14621767589,6.9999999987272705,19.25,18.722949699535466,0.75,0.75,1.2770503004645342,0,533.725917441782,1
5.396745222577067,2314.14621767589,6.999999998727295,19.25,18.472769457474737,0.75,0.75,1.5272305425252632,0,533.7211532987407,1
5.4324852571636715,2302.852433222727,6.9999999987272705,19.25,18.222589215413997,0.75,0.75,1.777410784586003,0,533.7163482644858,1
5.468225291750276,2302.852433222727,6.999999998727295,19.25,17.972408973353268,0.75,0.75,2.027591026646732,0,533.7115025914218,1
5.50396532633688,2309.599682128549,6.999999998727295,19.25,17.72222873129253,0.75,0.75,2.2777712687074683,0,533.7066165325602,1
5.5397053609234845,2309.599682128549,6.9999999987272705,19.25,17.4720484892318,0.75,0.75,2.527951510768201,0,533.7016903414954,1
5.575445395510089,2241.918035845314,6.999999998727196,19.25,17.221868247171063,0.75,0.75,2.778131752828937,0,533.6967242723953,1
5.611185430096693,2241.918035845314,6.99999999872737,19.25,16.971688005110334,0.75,0.75,3.028311994889666,0,533.6917185800139,1
5.646925464683298,2316.552465328506,6.999999998727196,19.25,16.721507763049594,0.75,0.75,3.278492236950406,0,533.6866735196411,1
5.682665499269902,2316.552465328506,6.9999999987272705,19.25,16.471327520988865,0.75,0.75,3.528672479011135,0,533.6815893471701,1
5.718405533856506,2309.1025421379823,6.999999998727295,19.25,16.22114727892813,0.75,0.75,3.778852721071871,0,533.6764663190507,1
5.754145568443111,2309.1025421379823,6.9999999987272705,19.25,15.970967036867396,0.75,0.75,4.029032963132604,0,533.6713046922797,1
5.789885603029715,2233.187491427853,6.999999998727295,19.25,15.72078679480666,0.75,0.75,4.27921320519334,0,533.6661047244378,1
5.825625637616319,2233.187491427853,6.9999999987272705,19.25,15.470606552745929,0.75,0.75,4.529393447254071,0,533.6608666736189,1
5.861365672202924,2233.09576678247,6.999999998727295,19.25,15.220426310685191,0.75,0.75,4.779573689314809,0,533.6555907985031,1
5.897105706789528,2233.09576678247,6.9999999987272705,19.25,14.970246068624462,0.75,0.75,5.029753931375538,0,533.6502773583059,1
5.932845741376132,2302.6720492988184,6.999999998727246,19.25,14.720065826563726,0.75,0.75,5.279934173436274,0,533.6449266127914,1
5.968585775962737,2302.6720492988184,6.999999998727246,19.25,14.469885584502993,0.75,0.75,5.530114415497007,0,533.639538822261,1
6.004325810549341,2222.720617096232,6.9999999987272705,19.25,14.219705342442257,0.75,0.75,5.780294657557743,0,533.6341142475319,1
6.0400658451359455,2222.720617096232,6.999999998727295,19.25,13.969525100381526,0.75,0.75,6.030474899618474,0,533.628653149985,1
6.07580587972255,2224.17809942515,6.9999999987272705,19.25,13.719344858320788,0.75,0.75,6.280655141679212,0,533.6231557915196,1
6.111545914309154,2224.17809942515,6.999999998727295,19.25,13.46916461626006,0.75,0.75,6.530835383739941,0,533.6176224345728,1
6.1472859488957585,2290.4411831277775,6.9999999987272705,19.25,13.218984374199321,0.75,0.75,6.781015625800679,0,533.612053342074,1
6.183025983482363,2290.4411831277775,6.999999998727295,19.25,12.968804132138583,0.75,0.75,7.031195867861417,0,533.6064487774923,1
6.218766018068967,2213.5808685379984,6.9999999987272705,19.25,12.718623890077854,0.75,0.75,7.281376109922146,0,533.6008090048158,1
6.254506052655572,2213.5808685379984,6.999999998727246,19.25,12.468443648017118,0.75,0.75,7.531556351982882,0,533.5951342885398,1
6.290246087242176,2285.0991576911,6.9999999987272705,19.25,12.218263405956385,0.75,0.75,7.781736594043615,0,533.5894248936802,1
6.32598612182878,2285.0991576911,6.999999998727295,19.25,11.968083163895649,0.75,0.75,8.031916836104351,0,533.5836810857223,1
6.361726156415385,2281.638569016928,6.9999999987272705,19.25,11.717902921834918,0.75,0.75,8.282097078165082,0,533.5779031306939,1
6.397466191001989,2281.638569016928,6.999999998727246,19.25,11.46772267977418,0.75,0.75,8.53227732022582,0,533.5720912950937,1
6.433206225588593,2202.2808808106292,6.999999998727295,19.25,11.217542437713451,0.75,0.75,8.782457562286549,0,533.5662458459302,1
6.468946260175198,2202.2808808106292,6.9999999987272705,19.25,10.967362195652713,0.75,0.75,9.032637804347287,0,533.5603670507095,1
6.504686294761802,2252.1043420782607,6.999999998727295,19.25,10.717181953591982,0.75,0.75,9.282818046408018,0,533.5544551773896,1
6.540426329348406,2252.1043420782607,6.9999999987272705,19.25,10.467001711531246,0.75,0.75,9.532998288468754,0,533.5485104944477,1
6.576166363935011,2266.538112107719,6.999999998727246,19.25,10.216821469470515,0.75,0.75,9.783178530529485,0,533.5425332708301,1
6.611906398521615,2266.538112107719,6.9999999987272705,19.25,9.966641227409777,0.75,0.75,10.033358772590223,0,533.5365237759636,1
6.6476464331082195,2275.3675295485987,6.999999998727295,19.25,9.716460985349046,0.75,0.75,10.283539014650954,0,533.5304822797459,1
6.683386467694824,2275.3675295485987,6.9999999987272705,19.25,9.46628074328831,0.75,0.75,10.53371925671169,0,533.524409052523,1
6.719126502281428,2267.429503708024,6.999999998727295,19.25,9.21610050122758,0.75,0.75,10.78389949877242,0,533.5183043651375,1
6.7548665368680325,2267.429503708024,6.9999999987272705,19.25,8.965920259166843,0.75,0.75,11.034079740833157,0,533.5121684888827,1
6.790606571454637,2262.949819266642,6.999999998727246,19.25,8.715740017106112,0.75,0.75,11.284259982893888,0,533.506001695522,1
6.826346606041241,2262.949819266642,6.999999998727295,19.25,8.465559775045374,0.75,0.75,11.534440224954626,0,533.4998042572432,1
6.862086640627846,2267.920598001848,6.9999999987272705,19.25,8.215379532984644,0.75,0.75,11.784620467015356,0,533.4935764467062,1
6.89782667521445,2267.920598001848,6.999999998727246,19.25,7.965199290923907,0.75,0.75,12.034800709076093,0,533.4873185370216,1
6.933566709801054,2273.6771357517714,6.9999999987272705,19.25,7.7150190488631765,0.75,0.75,12.284980951136824,0,533.4810308017395,1
6.969306744387659,2273.6771357517714,6.999999998727295,19.25,7.4648388068024385,0.75,0.75,12.535161193197562,0,533.4747135148621,1
7.005046778974263,2267.230813821383,6.9999999987272705,19.25,7.214658564741708,0.75,0.75,12.785341435258292,0,533.4683669507921,1
7.040786813560867,2267.230813821383,6.999999998727295,19.25,6.9644783226809714,0.75,0.75,13.035521677319029,0,533.4619913844023,1
7.076526848147472,2271.327100131591,6.9999999987272705,19.25,6.714298080620241,0.75,0.75,13.28570191937976,0,533.4555870909873,1
7.112266882734076,2271.327100131591,6.999999998727246,19.25,6.464117838559504,0.75,0.75,13.535882161440496,0,533.4491543462518,1
7.14800691732068,2264.913873500521,6.9999999987272705,19.25,6.2139375964987735,0.75,0.75,13.786062403501226,0,533.4426934263511,1
7.183746951907285,2264.913873500521,6.999999998727295,19.25,5.963757354438036,0.75,0.75,14.036242645561964,0,533.4362046078168,1
7.219486986493889,2269.7129556148852,6.9999999987272705,19.25,5.713577112377305,0.75,0.75,14.286422887622695,0,533.4296881676319,1
7.255227021080493,2269.7129556148852,6.999999998727295,19.25,5.4633968703165685,0.75,0.75,14.536603129683431,0,533.423144383178,1
7.290967055667098,2277.0939273762006,6.999999998727246,19.25,5.213216628255838,0.75,0.75,14.786783371744162,0,533.4165735322498,1
7.326707090253702,2277.0939273762006,6.9999999987272705,19.25,4.9630363861951,0.75,0.75,15.0369636138049,0,533.4099758930415,1
7.3624471248403065,2271.763302184894,6.999999998727295,19.25,4.7128561441343635,0.75,0.75,15.287143855865637,0,533.403351744127,1
7.398187159426911,2271.763302184894,6.9999999987272705,19.25,4.462675902073633,0.75,0.75,15.537324097926367,0,533.3967013645072,1
7.433927194013515,2258.6436268419434,6.999999998727246,19.25,4.212495660012896,0.75,0.75,15.787504339987104,0,533.3900250335638,1
7.46966722860012,2258.6436268419434,6.9999999987272705,19.25,3.9623154179521656,0.75,0.75,16.037684582047834,0,533.383323031079,1
7.505407263186724,2197.1325475320364,6.999999998727295,19.25,3.7121351758914276,0.75,0.75,16.287864824108574,0,533.3765956371893,1
